player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
RiceJe00,Jerry Rice,WR,1985,23,SFO,NFL,WR,1,1,8,4,45,11.3,0,1,37.5,20,4.0,45.0,50.0,5.6,0,0,0,0,,,,0.0,0.0,4,11.3,45,0,1,
RiceJe00,Jerry Rice,WR,1986,24,SFO,NFL,WR,1,1,6,3,48,16.0,0,2,50.0,24,3.0,48.0,50.0,8.0,0,0,0,0,,,,0.0,0.0,3,16.0,48,0,1,
RiceJe00,Jerry Rice,WR,1987,25,SFO,NFL,WR,1,1,10,3,28,9.3,0,1,20.0,13,3.0,28.0,30.0,2.8,0,0,0,0,,,,0.0,0.0,3,9.3,28,0,0,
RiceJe00,Jerry Rice,WR,1988,26,SFO,NFL,WR,3,3,29,21,409,19.5,6,19,69.0,61,7.0,136.3,72.4,14.1,3,29,0,2,100.0,21,9.7,9.7,1.0,24,18.3,438,6,0,SB MVP
RiceJe00,Jerry Rice,WR,1989,27,SFO,NFL,WR,3,3,27,19,317,16.7,5,13,63.0,72,6.3,105.7,70.4,11.7,0,0,0,0,,,,0.0,0.0,19,16.7,317,5,0,
RiceJe00,Jerry Rice,WR,1990,28,SFO,NFL,WR,2,2,13,11,122,11.1,1,9,69.2,19,5.5,61.0,84.6,9.4,0,0,0,0,,,,0.0,0.0,11,11.1,122,1,0,
RiceJe00,Jerry Rice,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RiceJe00,Jerry Rice,WR,1992,30,SFO,NFL,WR,2,2,20,14,211,15.1,1,10,70.0,36,7.0,105.5,70.0,10.6,1,9,0,0,100.0,9,9.0,4.5,0.5,15,14.7,220,1,0,
RiceJe00,Jerry Rice,WR,1993,31,SFO,NFL,WR,2,2,18,9,126,14.0,0,8,50.0,23,4.5,63.0,50.0,7.0,1,-9,0,0,0.0,-9,-9.0,-4.5,0.5,10,11.7,117,0,0,
RiceJe00,Jerry Rice,WR,1994,32,SFO,NFL,WR,3,3,27,16,233,14.6,4,13,55.6,44,5.3,77.7,59.3,8.6,1,10,0,1,100.0,10,10.0,3.3,0.3,17,14.3,243,4,0,
RiceJe00,Jerry Rice,WR,1995,33,SFO,NFL,WR,1,1,17,11,117,10.6,0,7,58.8,32,11.0,117.0,64.7,6.9,1,5,0,0,0.0,5,5.0,5.0,1.0,12,10.2,122,0,0,
RiceJe00,Jerry Rice,WR,1996,34,SFO,NFL,WR,2,2,13,9,86,9.6,1,5,53.8,36,4.5,43.0,69.2,6.6,0,0,0,0,,,,0.0,0.0,9,9.6,86,1,0,
RiceJe00,Jerry Rice,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RiceJe00,Jerry Rice,WR,1998,36,SFO,NFL,WR,2,2,11,4,69,17.3,1,3,36.4,38,2.0,34.5,36.4,6.3,0,0,0,0,,,,0.0,0.0,4,17.3,69,1,0,
RiceJe00,Jerry Rice,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RiceJe00,Jerry Rice,WR,2001,39,OAK,NFL,WR,2,2,19,13,231,17.8,1,12,63.2,47,6.5,115.5,68.4,12.2,0,0,0,0,,,,0.0,0.0,13,17.8,231,1,0,
RiceJe00,Jerry Rice,WR,2002,40,OAK,NFL,WR,3,3,20,14,203,14.5,2,11,65.0,48,4.7,67.7,70.0,10.2,0,0,0,0,,,,0.0,0.0,14,14.5,203,2,1,
RiceJe00,Jerry Rice,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RiceJe00,Jerry Rice,WR,2004,42,SEA,NFL,WR,1,1,,0,0,,0,0,,,0.0,0.0,,,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
