player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
InmaDo00,Dontrelle Inman,WR,2014,25,SDG,NFL,WR,7,0,17,12,158,13.2,0,7,70.6,28,1.7,22.6,70.6,9.3,0,0,0,0,0.0,0.0,12,13.2,158,0,0,1,
InmaDo00,Dontrelle Inman,WR,2015,26,SDG,NFL,WR,14,7,63,35,486,13.9,3,22,49.2,68,2.5,34.7,55.6,7.7,0,0,0,0,0.0,0.0,35,13.9,486,3,2,3,
InmaDo00,Dontrelle Inman,WR,2016,27,SDG,NFL,WR,16,16,97,58,810,14.0,4,37,47.4,57,3.6,50.6,59.8,8.4,0,0,0,0,0.0,0.0,58,14.0,810,4,0,7,
InmaDo00,Dontrelle Inman,WR,2017,28,2TM,NFL,WR,12,7,44,25,343,13.7,1,20,47.7,26,2.1,28.6,56.8,7.8,0,0,0,0,0.0,0.0,25,13.7,343,1,0,3,
InmaDo00,Dontrelle Inman,WR,2017,28,LAC,NFL,WR,4,0,4,2,9,4.5,0,1,25.0,7,0.5,2.3,50.0,2.3,0,0,0,0,0.0,0.0,2,4.5,9,0,0,0,
InmaDo00,Dontrelle Inman,WR,2017,28,CHI,NFL,WR,8,7,40,23,334,14.5,1,19,50.0,26,2.9,41.8,57.5,8.4,0,0,0,0,0.0,0.0,23,14.5,334,1,0,3,
InmaDo00,Dontrelle Inman,WR,2018,29,IND,NFL,WR,9,4,39,28,304,10.9,3,16,64.1,29,3.1,33.8,71.8,7.8,0,0,0,0,0.0,0.0,28,10.9,304,3,0,3,
InmaDo00,Dontrelle Inman,WR,2019,30,2TM,NFL,WR,7,1,21,12,181,15.1,0,9,42.9,28,1.7,25.9,57.1,8.6,0,0,0,0,0.0,0.0,12,15.1,181,0,0,1,
InmaDo00,Dontrelle Inman,WR,2019,30,LAC,NFL,WR,4,1,13,8,132,16.5,0,7,53.8,28,2.0,33.0,61.5,10.2,0,0,0,0,0.0,0.0,8,16.5,132,0,0,1,
InmaDo00,Dontrelle Inman,WR,2019,30,IND,NFL,WR,3,0,8,4,49,12.3,0,2,25.0,22,1.3,16.3,50.0,6.1,0,0,0,0,0.0,0.0,4,12.3,49,0,0,0,
InmaDo00,Dontrelle Inman,WR,2020,31,WAS,NFL,WR,10,2,28,18,163,9.1,2,11,50.0,17,1.8,16.3,64.3,5.8,0,0,0,0,0.0,0.0,18,9.1,163,2,1,1,
