player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
InmaDo00,Dontrelle Inman,WR,2018,29,IND,NFL,WR,2,1,8,8,108,7,92,11.5,16,2.0,11.5,0,0,0.0,0,158.3,0,0,0,0,0,0,
InmaDo00,Dontrelle Inman,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InmaDo00,Dontrelle Inman,WR,2020,31,WAS,NFL,WR,1,0,,0,0,0,,,,,,,,,,,0,0,0,,,,
