player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
JohnBr00,Brad Johnson,QB,1995,27,MIN,NFL,QB,5,0,0,0,0,0,,0,2,0,0,0,0.0,0,0,0,,,0,
JohnBr00,Brad Johnson,QB,1996,28,MIN,NFL,QB,12,8,0,0,0,0,,0,5,3,-8,0,0.0,0,0,0,,,0,
JohnBr00,Brad Johnson,QB,1997,29,MIN,NFL,QB,13,13,0,0,0,0,,0,4,3,0,0,0.0,0,0,0,,,0,
JohnBr00,Brad Johnson,QB,1998,30,MIN,NFL,QB,4,2,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,,0,
JohnBr00,Brad Johnson,QB,1999,31,WAS,NFL,QB,16,16,0,0,0,0,0,0,12,2,-8,0,0.0,0,0,0,0,,0,"PB,AP CPoY-2"
JohnBr00,Brad Johnson,QB,2000,32,WAS,NFL,QB,12,11,0,0,0,0,0,0,5,2,-14,0,0.0,0,0,0,0,,0,
JohnBr00,Brad Johnson,QB,2001,33,TAM,NFL,QB,16,16,0,0,0,0,0,0,4,2,-1,0,0.0,0,0,0,0,,0,
JohnBr00,Brad Johnson,QB,2002,34,TAM,NFL,QB,13,13,0,0,0,0,0,0,8,2,0,0,0.0,0,0,0,0,,0,PB
JohnBr00,Brad Johnson,QB,2003,35,TAM,NFL,QB,16,16,0,0,0,0,0,0,6,4,0,0,0.0,0,0,0,0,,0,
JohnBr00,Brad Johnson,QB,2004,36,TAM,NFL,QB,4,4,0,0,0,0,0,0,2,0,0,0,0.0,,,,,,0,
JohnBr00,Brad Johnson,QB,2005,37,MIN,NFL,QB,15,9,0,0,0,0,0,0,5,1,-1,0,0.0,0,0,0,0,,0,
JohnBr00,Brad Johnson,QB,2006,38,MIN,NFL,QB,15,14,0,0,0,0,0,0,9,1,-9,0,0.0,0,0,0,0,0,0,
JohnBr00,Brad Johnson,QB,,,,,,,,,,,,,,,,,,,,,,,,,
JohnBr00,Brad Johnson,QB,2008,40,DAL,NFL,QB,16,3,0,0,0,0,0,0,1,1,-15,0,0.0,0,0,0,0,0,0,
