player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
AkerCa00,Cam Akers,RB,2023,24,2TM,NFL,RB,7,1,0,0,,0,0,,0,,0,,,,,,0.0,,,1,7,100.00,-7.00,-7.00,0,0,
AkerCa00,Cam Akers,RB,2023,24,MIN,NFL,RB,6,0,0,0,,0,0,,0,,0,,,,,,0.0,,,1,7,100.00,-7.00,-7.00,0,0,
AkerCa00,Cam Akers,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AkerCa00,Cam Akers,RB,2025,26,MIN,NFL,RB,3,0,1,1,100.0,32,1,100.0,0,0.0,1,100.0,32,32.0,52.00,32.0,10.7,158.3,100.0,0,0,0.00,32.00,52.00,0,0,
