player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
LippLo00,Louis Lipps,WR,1984,22,PIT,NFL,WR,14,8,0,0,0,0,0,8,2,0,0,0.0,0,0,0,0,"PB,AP-2,AP ORoY-1"
LippLo00,Louis Lipps,WR,1985,23,PIT,NFL,WR,16,16,0,0,0,0,0,5,4,3,0,0.0,0,0,0,0,"PB,AP-2"
LippLo00,Louis Lipps,WR,1986,24,PIT,NFL,WR,13,12,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,
LippLo00,Louis Lipps,WR,,,,,,,,,,,,,,,,,,,,,,
LippLo00,Louis Lipps,WR,1988,26,PIT,NFL,WR,16,16,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
LippLo00,Louis Lipps,WR,1989,27,PIT,NFL,WR,16,16,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,
LippLo00,Louis Lipps,WR,1990,28,PIT,NFL,WR,14,14,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
LippLo00,Louis Lipps,WR,1991,29,PIT,NFL,WR,15,14,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
LippLo00,Louis Lipps,WR,1992,30,NOR,NFL,WR,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
