player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
MahoPa00,Patrick Mahomes,QB,2018,23,KAN,NFL,QB,2,2,1-1-0,43,72,59.7,573,3,4.2,0,0.0,25,43.8,54,8.0,8.79,13.3,286.5,98.9,8,71,10.00,6.28,7.03,0,0,
MahoPa00,Patrick Mahomes,QB,2019,24,KAN,NFL,QB,3,3,3-0-0,72,112,64.3,901,10,8.9,2,1.8,43,50.8,60,8.0,9.03,12.5,300.3,111.5,6,20,5.08,7.47,8.40,1,1,SB MVP
MahoPa00,Patrick Mahomes,QB,2020,25,KAN,NFL,QB,3,3,2-1-0,76,117,65.0,850,4,3.4,2,1.7,43,52.9,71,7.3,7.18,11.2,283.3,90.8,4,27,3.31,6.80,6.72,0,0,
MahoPa00,Patrick Mahomes,QB,2021,26,KAN,NFL,QB,3,3,2-1-0,89,122,73.0,1057,11,9.0,3,2.5,56,57.3,64,8.7,9.36,11.9,352.3,118.8,9,81,6.87,7.45,8.10,1,1,
MahoPa00,Patrick Mahomes,QB,2022,27,KAN,NFL,QB,3,3,3-0-0,72,100,72.0,703,7,7.0,0,0.0,40,57.3,29,7.0,8.43,9.8,234.3,114.7,3,11,2.91,6.72,8.08,1,2,SB MVP
MahoPa00,Patrick Mahomes,QB,2023,28,KAN,NFL,QB,4,4,4-0-0,104,149,69.8,1051,6,4.0,1,0.7,53,50.6,52,7.1,7.56,10.1,262.8,100.3,5,19,3.25,6.70,7.19,2,2,SB MVP
MahoPa00,Patrick Mahomes,QB,2024,29,KAN,NFL,QB,3,3,2-1-0,55,83,66.3,679,5,6.0,2,2.4,32,46.8,50,8.2,8.30,12.3,226.3,101.4,11,58,11.70,6.61,6.71,1,1,
