player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,awards
MahoPa00,Patrick Mahomes,QB,2018,23,KAN,NFL,QB,2,2,5,19,2,14,2.8,5,1.0,0,,0,0,0,0,0,0,0,0,
MahoPa00,Patrick Mahomes,QB,2019,24,KAN,NFL,QB,3,3,24,135,11,89,3.7,46,1.9,5,4.8,0,0,0,0,0,0,0,0,SB MVP
MahoPa00,Patrick Mahomes,QB,2020,25,KAN,NFL,QB,3,3,13,52,5,52,4.0,0,0.0,0,,0,0,0,0,0,0,0,0,
MahoPa00,Patrick Mahomes,QB,2021,26,KAN,NFL,QB,3,3,13,117,5,89,6.8,28,2.2,1,13.0,0,0,0,0,0,0,0,0,
MahoPa00,Patrick Mahomes,QB,2022,27,KAN,NFL,QB,3,3,12,60,4,47,3.9,13,1.1,1,12.0,0,0,0,0,0,0,0,0,SB MVP
MahoPa00,Patrick Mahomes,QB,2023,28,KAN,NFL,QB,4,4,23,141,9,112,4.9,29,1.3,1,23.0,0,0,0,0,0,0,0,0,SB MVP
MahoPa00,Patrick Mahomes,QB,2024,29,KAN,NFL,QB,3,3,22,82,7,57,2.6,25,1.1,5,4.4,0,0,0,0,0,0,0,0,
