player_id,player_name,position,year,team,level,pos,voters
MahoPa00,Patrick Mahomes,QB,2018,1st Tm,All-Conf.,QB,Pro Football Writers
MahoPa00,Patrick Mahomes,QB,2018,1st Tm,,QB,Associated Press
MahoPa00,Patrick Mahomes,QB,2018,1st Tm,,QB,Pro Football Writers
MahoPa00,Patrick Mahomes,QB,2018,1st Tm,,QB,Pro Football Focus
MahoPa00,Patrick Mahomes,QB,2020,1st Tm,All-Conf.,QB,Pro Football Writers
MahoPa00,Patrick Mahomes,QB,2020,2nd Tm,,QB,Associated Press
MahoPa00,Patrick Mahomes,QB,2020,2nd Tm,,QB,Pro Football Focus
MahoPa00,Patrick Mahomes,QB,2020,1st Tm,,QB,Sporting News
MahoPa00,Patrick Mahomes,QB,2022,1st Tm,All-Conf.,QB,Pro Football Writers
MahoPa00,Patrick Mahomes,QB,2022,1st Tm,,QB,Associated Press
MahoPa00,Patrick Mahomes,QB,2022,1st Tm,,QB,Pro Football Writers
MahoPa00,Patrick Mahomes,QB,2022,1st Tm,,QB,NFL Players Assoc.
MahoPa00,Patrick Mahomes,QB,2022,1st Tm,,QB,Pro Football Focus
MahoPa00,Patrick Mahomes,QB,2022,1st Tm,,QB,Sporting News
