player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,def_two_pt,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
CookBr00,Brandin Cooks,WR,2014,21,NOR,NFL,WR,10,7,1,3,0,0,0,0,0,4,0,,0,0,0,0,0,24,2.4,
CookBr00,Brandin Cooks,WR,2015,22,NOR,NFL,WR,16,12,0,9,0,0,0,0,0,9,0,,0,0,0,0,0,54,3.4,
CookBr00,Brandin Cooks,WR,2016,23,NOR,NFL,WR,16,12,0,8,0,0,0,0,0,8,0,,0,0,0,0,0,48,3.0,
CookBr00,Brandin Cooks,WR,2017,24,NWE,NFL,WR,16,15,0,7,0,0,0,0,0,7,1,,0,0,0,0,0,44,2.8,
CookBr00,Brandin Cooks,WR,2018,25,LAR,NFL,WR,16,16,1,5,0,0,0,0,0,6,0,,0,0,0,0,0,36,2.3,
CookBr00,Brandin Cooks,WR,2019,26,LAR,NFL,WR,14,14,0,2,0,0,0,0,0,2,0,,0,0,0,0,0,12,0.9,
CookBr00,Brandin Cooks,WR,2020,27,HOU,NFL,WR,15,15,0,6,0,0,0,0,0,6,0,,0,0,0,0,0,36,2.4,
CookBr00,Brandin Cooks,WR,2021,28,HOU,NFL,WR,16,16,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,36,2.3,
CookBr00,Brandin Cooks,WR,2022,29,HOU,NFL,WR,13,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.4,
CookBr00,Brandin Cooks,WR,2023,30,DAL,NFL,WR,16,15,0,8,0,0,0,0,0,8,1,0,0,0,0,0,0,50,3.1,
CookBr00,Brandin Cooks,WR,2024,31,DAL,NFL,WR,10,9,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,1.8,
