player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
DaltAn00,Andy Dalton,QB,2011,24,CIN,NFL,QB,16,16,90,95,94,97,91,95,105,114,94,"PB,AP ORoY-2"
DaltAn00,Andy Dalton,QB,2012,25,CIN,NFL,QB,16,16,96,95,98,97,105,109,96,87,103,
DaltAn00,Andy Dalton,QB,2013,26,CIN,NFL,QB,16,16,105,109,101,104,101,114,86,113,103,
DaltAn00,Andy Dalton,QB,2014,27,CIN,NFL,QB,16,16,97,104,91,95,108,94,83,117,93,PB
DaltAn00,Andy Dalton,QB,2015,28,CIN,NFL,QB,13,13,129,131,128,130,113,125,110,109,125,
DaltAn00,Andy Dalton,QB,2016,29,CIN,NFL,QB,16,16,107,105,107,106,108,86,117,94,104,PB
DaltAn00,Andy Dalton,QB,2017,30,CIN,NFL,QB,16,16,90,89,95,93,87,107,99,93,96,
DaltAn00,Andy Dalton,QB,2018,31,CIN,NFL,QB,11,11,97,99,97,99,94,114,89,109,99,
DaltAn00,Andy Dalton,QB,2019,32,CIN,NFL,QB,13,13,87,88,85,86,80,84,93,99,81,
DaltAn00,Andy Dalton,QB,2020,33,DAL,NFL,QB,11,9,86,85,89,89,101,96,97,96,94,
DaltAn00,Andy Dalton,QB,2021,34,CHI,NFL,QB,8,6,85,83,78,78,92,89,69,94,80,
DaltAn00,Andy Dalton,QB,2022,35,NOR,NFL,QB,14,14,113,110,109,108,110,105,98,102,108,
DaltAn00,Andy Dalton,QB,2023,36,CAR,NFL,QB,3,1,82,88,102,104,72,91,152,114,99,
DaltAn00,Andy Dalton,QB,2024,37,CAR,NFL,QB,6,5,82,92,78,85,105,101,71,120,87,
