player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
AndeRi00,Richie Anderson,FB,1998,27,NYJ,NFL,FB,1,0,,0,0,,0,0,,,0.0,0.0,,,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
AndeRi00,Richie Anderson,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AndeRi00,Richie Anderson,FB,2001,30,NYJ,NFL,FB,1,1,6,6,33,5.5,1,1,50.0,9,6.0,33.0,100.0,5.5,0,0,0,0,,,,0.0,0.0,6,5.5,33,1,1,
AndeRi00,Richie Anderson,FB,2002,31,NYJ,NFL,FB,2,2,4,4,86,21.5,1,3,100.0,56,2.0,43.0,100.0,21.5,3,14,0,0,33.3,6,4.7,7.0,1.5,7,14.3,100,1,0,
AndeRi00,Richie Anderson,FB,2003,32,DAL,NFL,FB,1,0,10,7,20,2.9,0,1,30.0,12,7.0,20.0,70.0,2.0,6,18,0,1,16.7,5,3.0,18.0,6.0,13,2.9,38,0,1,
