player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
SmitRo01,Rod Smith,WR,1996,26,DEN,NFL,WR,10,1,0,0,0,0,,1,1,0,0,0,0.0,0,0,0,,,0,
SmitRo01,Rod Smith,WR,1997,27,DEN,NFL,WR,16,16,0,0,0,0,,0,3,1,0,0,0.0,0,0,0,,,0,
SmitRo01,Rod Smith,WR,1998,28,DEN,NFL,WR,16,16,0,0,0,0,,0,0,2,11,1,0.0,0,0,0,,,0,
SmitRo01,Rod Smith,WR,1999,29,DEN,NFL,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0,
SmitRo01,Rod Smith,WR,2000,30,DEN,NFL,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0,"PB,AP-2"
SmitRo01,Rod Smith,WR,2001,31,DEN,NFL,WR,15,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0,"PB,AP-2"
SmitRo01,Rod Smith,WR,2002,32,DEN,NFL,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,,0,
SmitRo01,Rod Smith,WR,,,,,,,,,,,,,,,,,,,,,,,,,
SmitRo01,Rod Smith,WR,2004,34,DEN,NFL,WR,16,16,0,0,0,0,0,0,4,3,0,0,0.0,1,1,0,0,,0,
SmitRo01,Rod Smith,WR,2005,35,DEN,NFL,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,,0,PB
SmitRo01,Rod Smith,WR,2006,36,DEN,NFL,WR,16,16,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,
