player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
HillDr00,Drew Hill,WR,1979,23,RAM,NFL,WR,16,4,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.4,
HillDr00,Drew Hill,WR,1980,24,RAM,NFL,WR,16,0,0,2,0,1,0,0,0,3,0,0,0,0,0,18,1.1,
HillDr00,Drew Hill,WR,1981,25,RAM,NFL,WR,16,2,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.1,
HillDr00,Drew Hill,WR,,,,,,,,,,,,,,,,,,,,,,,
HillDr00,Drew Hill,WR,1984,28,RAM,NFL,WR,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
HillDr00,Drew Hill,WR,1985,29,HOU,NFL,WR,16,16,0,9,0,0,0,0,0,9,0,0,0,0,0,54,3.4,
HillDr00,Drew Hill,WR,1986,30,HOU,NFL,WR,16,16,0,5,0,0,0,0,0,5,0,0,0,0,0,30,1.9,
HillDr00,Drew Hill,WR,1987,31,HOU,NFL,WR,12,12,0,6,0,0,0,0,0,6,0,0,0,0,0,36,3.0,
HillDr00,Drew Hill,WR,1988,32,HOU,NFL,WR,16,16,0,10,0,0,0,0,0,10,0,0,0,0,0,60,3.8,PB
HillDr00,Drew Hill,WR,1989,33,HOU,NFL,WR,14,12,0,8,0,0,0,0,0,8,0,0,0,0,0,48,3.4,
HillDr00,Drew Hill,WR,1990,34,HOU,NFL,WR,16,16,0,5,0,0,0,0,0,5,0,0,0,0,0,30,1.9,PB
HillDr00,Drew Hill,WR,1991,35,HOU,NFL,WR,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
HillDr00,Drew Hill,WR,1992,36,ATL,NFL,WR,16,14,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.1,
