player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
HillDr00,Drew Hill,WR,1979,23,RAM,NFL,WR,16,4,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
HillDr00,Drew Hill,WR,1980,24,RAM,NFL,WR,16,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,
HillDr00,Drew Hill,WR,1981,25,RAM,NFL,WR,16,2,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,
HillDr00,Drew Hill,WR,,,,,,,,,,,,,,,,,,,,,,
HillDr00,Drew Hill,WR,1987,31,HOU,NFL,WR,12,12,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
HillDr00,Drew Hill,WR,,,,,,,,,,,,,,,,,,,,,,
HillDr00,Drew Hill,WR,1989,33,HOU,NFL,WR,14,12,0,0,0,0,0,1,1,5,0,0.0,0,0,0,0,
HillDr00,Drew Hill,WR,,,,,,,,,,,,,,,,,,,,,,
HillDr00,Drew Hill,WR,1991,35,HOU,NFL,WR,16,16,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
HillDr00,Drew Hill,WR,1992,36,ATL,NFL,WR,16,14,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
