player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
KosaBe00,Bernie Kosar,QB,1985,22,CLE,NFL,QB,12,10,26,-12,1,1,7.7,10,-0.5,-1.0,2.2,0,0,0,,0,0,,,0.0,0.0,,,26,-0.5,-12,1,14,
KosaBe00,Bernie Kosar,QB,1986,23,CLE,NFL,QB,16,16,24,19,0,4,20.8,17,0.8,1.2,1.5,1,1,1,1.0,0,0,0.0,1,0.1,0.1,100.0,1.0,25,0.8,20,0,7,
KosaBe00,Bernie Kosar,QB,1987,24,CLE,NFL,QB,12,12,15,22,1,2,20.0,7,1.5,1.8,1.3,0,0,0,,0,0,,,0.0,0.0,,,15,1.5,22,1,2,"PB,AP OPoY-3"
KosaBe00,Bernie Kosar,QB,1988,25,CLE,NFL,QB,9,9,12,-1,1,2,16.7,13,-0.1,-0.1,1.3,0,0,0,,0,0,,,0.0,0.0,,,12,-0.1,-1,1,0,
KosaBe00,Bernie Kosar,QB,1989,26,CLE,NFL,QB,16,16,30,70,1,8,33.3,23,2.3,4.4,1.9,1,1,-7,-7.0,0,0,0.0,-7,0.1,-0.4,100.0,-7.0,31,2.0,63,1,2,
KosaBe00,Bernie Kosar,QB,1990,27,CLE,NFL,QB,13,13,10,13,0,2,20.0,5,1.3,1.0,0.8,0,0,0,,0,0,,,0.0,0.0,,,10,1.3,13,0,6,
KosaBe00,Bernie Kosar,QB,1991,28,CLE,NFL,QB,16,16,26,74,0,5,26.9,14,2.8,4.6,1.6,1,1,1,1.0,0,0,0.0,1,0.1,0.1,100.0,1.0,27,2.8,75,0,10,
KosaBe00,Bernie Kosar,QB,1992,29,CLE,NFL,QB,7,7,5,12,0,0,0.0,8,2.4,1.7,0.7,0,0,0,,0,0,,,0.0,0.0,,,5,2.4,12,0,1,
KosaBe00,Bernie Kosar,QB,1993,30,2TM,NFL,QB,11,7,23,26,0,4,21.7,10,1.1,2.4,2.1,0,0,0,,0,0,,,0.0,0.0,,,23,1.1,26,0,6,
KosaBe00,Bernie Kosar,QB,1993,30,CLE,NFL,QB,7,6,14,19,0,3,28.6,10,1.4,2.7,2.0,0,0,0,,0,0,,,0.0,0.0,,,14,1.4,19,0,4,
KosaBe00,Bernie Kosar,QB,1993,30,DAL,NFL,QB,4,1,9,7,0,1,11.1,4,0.8,1.8,2.3,0,0,0,,0,0,,,0.0,0.0,,,9,0.8,7,0,2,
KosaBe00,Bernie Kosar,QB,1994,31,MIA,NFL,QB,2,0,1,17,0,1,100.0,17,17.0,8.5,0.5,0,0,0,,0,0,,,0.0,0.0,,,1,17.0,17,0,0,
KosaBe00,Bernie Kosar,QB,1995,32,MIA,NFL,QB,9,2,7,19,1,2,28.6,14,2.7,2.1,0.8,0,0,0,,0,0,,,0.0,0.0,,,7,2.7,19,1,3,
KosaBe00,Bernie Kosar,QB,1996,33,MIA,NFL,QB,3,0,1,6,0,1,100.0,6,6.0,2.0,0.3,0,0,0,,0,0,,,0.0,0.0,,,1,6.0,6,0,0,
