player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
KosaBe00,Bernie Kosar,QB,1985,22,CLE,NFL,QB,12,10,4-6-0,124,248,50.0,1578,8,3.2,7,2.8,73,37.1,68,6.4,5.74,12.7,131.5,69.3,19,121,7.12,5.46,4.88,2,2,6,
KosaBe00,Bernie Kosar,QB,1986,23,CLE,NFL,QB,16,16,12-4-0,310,531,58.4,3854,17,3.2,10,1.9,172,43.2,72,7.3,7.05,12.4,240.9,83.8,39,274,6.84,6.28,6.09,4,6,13,
KosaBe00,Bernie Kosar,QB,1987,24,CLE,NFL,QB,12,12,8-4-0,241,389,62.0,3033,22,5.7,9,2.3,140,50.4,54,7.8,7.89,12.6,252.8,95.4,22,129,5.35,7.07,7.15,0,0,13,"PB,AP OPoY-3"
KosaBe00,Bernie Kosar,QB,1988,25,CLE,NFL,QB,9,9,6-3-0,156,259,60.2,1890,10,3.9,7,2.7,84,47.2,77,7.3,6.85,12.1,210.0,84.3,25,172,8.80,6.05,5.64,3,3,6,
KosaBe00,Bernie Kosar,QB,1989,26,CLE,NFL,QB,16,16,9-6-1,303,513,59.1,3533,18,3.5,14,2.7,157,43.7,97,6.9,6.36,11.7,220.8,80.3,34,192,6.22,6.11,5.61,2,3,11,
KosaBe00,Bernie Kosar,QB,1990,27,CLE,NFL,QB,13,13,3-10-0,230,423,54.4,2562,10,2.4,15,3.5,127,39.1,50,6.1,4.93,11.1,197.1,65.7,37,220,8.04,5.09,4.06,1,1,5,
KosaBe00,Bernie Kosar,QB,1991,28,CLE,NFL,QB,16,16,6-10-0,307,494,62.1,3487,18,3.6,9,1.8,161,47.3,71,7.1,6.97,11.4,217.9,87.8,41,232,7.66,6.08,6.00,2,1,13,
KosaBe00,Bernie Kosar,QB,1992,29,CLE,NFL,QB,7,7,2-5-0,103,155,66.5,1160,8,5.2,7,4.5,58,44.9,69,7.5,6.48,11.3,165.7,87.0,21,126,11.93,5.88,4.99,0,0,4,
KosaBe00,Bernie Kosar,QB,1993,30,2TM,NFL,QB,11,7,3-4-0,115,201,57.2,1217,8,4.0,3,1.5,55,33.5,86,6.1,6.18,10.6,110.6,82.0,23,132,10.27,4.84,4.96,0,0,5,
KosaBe00,Bernie Kosar,QB,1993,30,CLE,NFL,QB,7,6,3-3-0,79,138,57.2,807,5,3.6,3,2.2,37,32.7,38,5.8,5.59,10.2,115.3,77.2,21,128,13.21,4.27,4.05,0,0,3,
KosaBe00,Bernie Kosar,QB,1993,30,DAL,NFL,QB,4,1,0-1-0,36,63,57.1,410,3,4.8,0,0.0,18,35.4,86,6.5,7.46,11.4,102.5,92.7,2,4,3.08,6.25,7.17,0,0,2,
KosaBe00,Bernie Kosar,QB,1994,31,MIA,NFL,QB,2,0,,7,12,58.3,80,1,8.3,1,8.3,6,58.3,22,6.7,4.58,11.4,40.0,71.5,0,0,0.00,6.67,4.58,0,0,0,
KosaBe00,Bernie Kosar,QB,1995,32,MIA,NFL,QB,9,2,0-2-0,74,108,68.5,699,3,2.8,5,4.6,35,49.1,31,6.5,4.94,9.4,77.7,76.1,6,28,5.26,5.89,4.44,0,0,2,
KosaBe00,Bernie Kosar,QB,1996,33,MIA,NFL,QB,3,0,,24,32,75.0,208,1,3.1,0,0.0,11,36.8,20,6.5,7.13,8.7,69.3,102.1,6,34,15.79,4.58,5.11,0,0,1,
