player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
GaulWi00,Willie Gault,WR,1983,23,CHI,NFL,WR,16,13,0,8,0,0,0,0,0,8,0,0,0,0,0,48,3.0,
GaulWi00,Willie Gault,WR,1984,24,CHI,NFL,WR,16,15,0,6,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
GaulWi00,Willie Gault,WR,1985,25,CHI,NFL,WR,16,16,0,1,0,1,0,0,0,2,0,0,0,0,0,12,0.8,
GaulWi00,Willie Gault,WR,1986,26,CHI,NFL,WR,16,16,0,5,0,0,0,0,0,5,0,0,0,0,0,30,1.9,
GaulWi00,Willie Gault,WR,1987,27,CHI,NFL,WR,12,12,0,7,0,0,0,0,0,7,0,0,0,0,0,42,3.5,
GaulWi00,Willie Gault,WR,1988,28,RAI,NFL,WR,15,6,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0.8,
GaulWi00,Willie Gault,WR,1989,29,RAI,NFL,WR,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
GaulWi00,Willie Gault,WR,1990,30,RAI,NFL,WR,16,16,0,3,0,0,0,0,0,3,0,0,0,0,0,18,1.1,
GaulWi00,Willie Gault,WR,1991,31,RAI,NFL,WR,16,15,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
GaulWi00,Willie Gault,WR,1992,32,RAI,NFL,WR,16,16,0,4,0,0,0,0,0,4,0,0,0,0,0,24,1.5,
