player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
FlacJo00,Joe Flacco,QB,2008,23,BAL,NFL,QB,16,16,100,95,99,96,97,91,103,93,97,
FlacJo00,Joe Flacco,QB,2009,24,BAL,NFL,QB,16,16,105,103,106,105,107,101,107,95,107,
FlacJo00,Joe Flacco,QB,2010,25,BAL,NFL,QB,16,16,106,101,110,107,106,110,112,90,111,
FlacJo00,Joe Flacco,QB,2011,26,BAL,NFL,QB,16,16,91,94,96,98,89,93,110,107,95,
FlacJo00,Joe Flacco,QB,2012,27,BAL,NFL,QB,16,16,101,102,105,105,96,98,114,102,103,
FlacJo00,Joe Flacco,QB,2013,28,BAL,NFL,QB,16,16,82,82,80,80,90,85,83,93,82,
FlacJo00,Joe Flacco,QB,2014,29,BAL,NFL,QB,16,16,100,107,103,108,99,104,107,123,104,
FlacJo00,Joe Flacco,QB,2015,30,BAL,NFL,QB,10,10,89,96,87,91,106,87,91,118,91,
FlacJo00,Joe Flacco,QB,2016,31,BAL,NFL,QB,16,16,83,88,87,89,109,83,102,112,92,
FlacJo00,Joe Flacco,QB,2017,32,BAL,NFL,QB,16,16,70,77,77,81,103,87,100,112,88,
FlacJo00,Joe Flacco,QB,2018,33,BAL,NFL,QB,9,9,86,95,92,98,91,86,113,119,92,
FlacJo00,Joe Flacco,QB,2019,34,DEN,NFL,QB,8,8,94,87,92,87,103,76,106,81,91,
FlacJo00,Joe Flacco,QB,2020,35,NYJ,NFL,QB,5,4,85,87,90,91,59,99,101,110,85,
FlacJo00,Joe Flacco,QB,,,,,,,,,,,,,,,,,
FlacJo00,Joe Flacco,QB,2022,37,NYJ,NFL,QB,5,4,62,72,75,81,68,80,116,110,76,
FlacJo00,Joe Flacco,QB,2023,38,CLE,NFL,QB,5,5,120,125,110,115,80,129,64,122,102,AP CPoY-1
FlacJo00,Joe Flacco,QB,2024,39,IND,NFL,QB,8,6,101,101,98,99,102,106,89,101,100,
FlacJo00,Joe Flacco,QB,2025,40,2TM,NFL,QB,8,8,84,91,86,90,87,93,96,114,87,
FlacJo00,Joe Flacco,QB,2025,40,CLE,NFL,QB,4,4,64,71,59,63,75,68,74,110,61,
FlacJo00,Joe Flacco,QB,2025,40,CIN,NFL,QB,4,4,102,109,111,116,98,116,116,118,112,
