player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt,punt_yds,punt_yds_per_punt,punt_ret_yds_opp,punt_net_yds,punt_net_yds_per_punt,punt_long,punt_tb,punt_tb_pct,punt_in_20,punt_in_20_pct,punt_blocked,awards
ChanWe00,Wes Chandler,WR,1979,23,NOR,NFL,WR,16,16,8,248,31.0,37,211,26.4,40,0,0.0,0,0.0,0,PB
ChanWe00,Wes Chandler,WR,,,,,,,,,,,,,,,,,,,,
ChanWe00,Wes Chandler,WR,1986,30,SDG,NFL,WR,16,14,5,167,33.4,2,165,33.0,38,0,0.0,0,0.0,0,
