player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
FinnBr00,Brian Finneran,WR,1999,23,PHI,NFL,WR,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,,0,
FinnBr00,Brian Finneran,WR,2000,24,ATL,NFL,WR,12,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,,0,
FinnBr00,Brian Finneran,WR,2001,25,ATL,NFL,WR,16,1,0,0,0,0,1,0,0,0,0,0,0.0,8,7,1,0,,0,
FinnBr00,Brian Finneran,WR,2002,26,ATL,NFL,WR,16,16,0,0,0,0,0,0,2,0,0,0,0.0,3,3,0,0,,0,
FinnBr00,Brian Finneran,WR,,,,,,,,,,,,,,,,,,,,,,,,,
FinnBr00,Brian Finneran,WR,2004,28,ATL,NFL,WR,12,1,0,0,0,0,0,0,1,0,0,0,0.0,6,5,1,0,,0,
FinnBr00,Brian Finneran,WR,2005,29,ATL,NFL,WR,16,7,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,,0,
FinnBr00,Brian Finneran,WR,,,,,,,,,,,,,,,,,,,,,,,,,
FinnBr00,Brian Finneran,WR,2008,32,ATL,NFL,WR,16,0,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
FinnBr00,Brian Finneran,WR,2009,33,ATL,NFL,WR,10,2,0,0,0,0,1,0,0,0,0,0,0.0,2,1,1,0,1,0,
FinnBr00,Brian Finneran,WR,2010,34,ATL,NFL,WR,16,1,0,0,0,0,0,1,0,1,0,0,0.0,1,1,0,0,0,0,
