player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
DilsSt00,Steve Dils,QB,1979,24,MIN,NFL,QB,1,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
DilsSt00,Steve Dils,QB,1980,25,MIN,NFL,QB,16,1,1-0-0,32,51,62.7,352,3,5.9,0,0.0,19,40.0,58,6.9,8.08,11.0,22.0,102.7,4,32,7.27,5.82,6.91,0,0,1,
DilsSt00,Steve Dils,QB,1981,26,MIN,NFL,QB,2,2,0-2-0,54,102,52.9,607,1,1.0,2,2.0,28,34.5,44,6.0,5.26,11.2,303.5,66.1,8,66,7.27,4.92,4.28,0,0,2,
DilsSt00,Steve Dils,QB,1982,27,MIN,NFL,QB,9,0,,11,26,42.3,68,0,0.0,0,0.0,3,18.5,12,2.6,2.62,6.2,7.6,49.8,1,8,3.70,2.22,2.22,0,0,0,
DilsSt00,Steve Dils,QB,1983,28,MIN,NFL,QB,16,12,5-7-0,239,444,53.8,2840,11,2.5,16,3.6,134,38.9,68,6.4,5.27,11.9,177.5,66.8,37,254,7.69,5.38,4.34,1,3,8,
DilsSt00,Steve Dils,QB,1984,29,2TM,NFL,QB,10,0,,4,7,57.1,44,1,14.3,1,14.3,3,50.0,14,6.3,2.71,11.0,4.4,75.9,1,8,12.50,4.50,1.38,0,0,0,
DilsSt00,Steve Dils,QB,1984,29,MIN,NFL,QB,3,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
DilsSt00,Steve Dils,QB,1984,29,RAM,NFL,QB,7,0,,4,7,57.1,44,1,14.3,1,14.3,3,50.0,14,6.3,2.71,11.0,6.3,75.9,1,8,12.50,4.50,1.38,0,0,0,
DilsSt00,Steve Dils,QB,1985,30,RAM,NFL,QB,15,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
DilsSt00,Steve Dils,QB,1986,31,RAM,NFL,QB,15,5,3-2-0,59,129,45.7,693,4,3.1,4,3.1,30,33.8,65,5.4,4.60,11.7,46.2,60.0,7,44,5.15,4.77,4.04,0,2,2,
DilsSt00,Steve Dils,QB,1987,32,RAM,NFL,QB,15,4,1-3-0,56,114,49.1,646,5,4.4,4,3.5,32,38.0,51,5.7,4.96,11.5,43.1,66.6,7,51,5.79,4.92,4.26,0,0,3,
DilsSt00,Steve Dils,QB,1988,33,ATL,NFL,QB,7,3,0-3-0,49,99,49.5,566,2,2.0,5,5.1,24,29.8,50,5.7,3.85,11.6,80.9,52.8,15,112,13.16,3.98,2.36,0,0,1,
