player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
JohnQu02,Quentin Johnston,WR,2023,22,17,WR,56,,78,,All 2023 Games
JohnQu02,Quentin Johnston,WR,2024,23,15,WR,120,,36,,All 2024 Games
JohnQu02,Quentin Johnston,WR,2025,24,8,WR,81,17,13,42,All 2025 Games
