player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
BreeDr00,Drew Brees,QB,2002,23,SDG,NFL,QB,16,16,90,95,92,95,106,90,103,114,97,
BreeDr00,Drew Brees,QB,2003,24,SDG,NFL,QB,11,11,84,85,80,81,94,87,82,106,83,
BreeDr00,Drew Brees,QB,2004,25,SDG,NFL,QB,15,15,119,122,127,129,120,132,125,116,131,"PB,AP OPoY-5,AP CPoY-1"
BreeDr00,Drew Brees,QB,2005,26,SDG,NFL,QB,16,16,104,106,105,106,116,108,102,110,110,
BreeDr00,Drew Brees,QB,2006,27,NOR,NFL,QB,16,16,123,127,123,127,114,108,118,121,120,"PB,AP-1,AP MVP-2,AP OPoY-2,AP CPoY-2"
BreeDr00,Drew Brees,QB,2007,28,NOR,NFL,QB,16,16,98,107,101,107,124,103,104,124,110,
BreeDr00,Drew Brees,QB,2008,29,NOR,NFL,QB,16,16,120,126,117,122,113,114,104,128,116,"PB,AP-2,AP OPoY-1"
BreeDr00,Drew Brees,QB,2009,30,NOR,NFL,QB,15,15,129,132,129,131,133,131,111,117,132,"PB,AP-2,AP MVP-2,AP OPoY-2"
BreeDr00,Drew Brees,QB,2010,31,NOR,NFL,QB,16,16,99,104,99,103,124,109,95,119,108,PB
BreeDr00,Drew Brees,QB,2011,32,NOR,NFL,QB,16,16,125,130,128,132,137,131,111,122,133,"PB,AP-2,AP MVP-2,AP OPoY-1"
BreeDr00,Drew Brees,QB,2012,33,NOR,NFL,QB,16,16,112,117,112,116,108,123,99,122,113,PB
BreeDr00,Drew Brees,QB,2013,34,NOR,NFL,QB,16,16,119,119,121,121,127,118,114,108,123,"PB,AP OPoY-4"
BreeDr00,Drew Brees,QB,2014,35,NOR,NFL,QB,16,16,108,113,106,109,128,106,100,116,112,PB
BreeDr00,Drew Brees,QB,2015,36,NOR,NFL,QB,15,15,114,115,115,116,121,108,111,111,117,
BreeDr00,Drew Brees,QB,2016,37,NOR,NFL,QB,16,16,114,119,112,116,129,113,102,118,118,"PB,AP OPoY-6"
BreeDr00,Drew Brees,QB,2017,38,NOR,NFL,QB,16,16,119,124,117,121,131,99,114,120,119,PB
BreeDr00,Drew Brees,QB,2018,39,NOR,NFL,QB,15,15,119,125,126,131,141,122,122,125,134,"PB,AP-2,AP MVP-2,AP OPoY-2"
BreeDr00,Drew Brees,QB,2019,40,NOR,NFL,QB,11,11,112,119,122,126,139,125,121,125,132,PB
BreeDr00,Drew Brees,QB,2020,41,NOR,NFL,QB,12,12,107,115,114,118,126,116,114,124,120,
