player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,awards
BreeDr00,Drew Brees,QB,2018,39,NOR,NFL,QB,2,2,5,-2,1,-2,-0.4,0,0.0,0,0,0,0,0,0,0,0,0,
BreeDr00,Drew Brees,QB,2019,40,NOR,NFL,QB,1,1,1,5,0,1,1.0,4,4.0,0,0,0,0,0,0,0,0,0,
BreeDr00,Drew Brees,QB,2020,41,NOR,NFL,QB,2,2,5,5,3,3,0.6,2,0.4,0,0,0,0,0,0,0,0,0,
