player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
BankTo00,Tony Banks,QB,1996,23,STL,NFL,QB,14,13,5-8-0,192,368,52.2,2544,15,4.1,15,4.1,109,37.0,77,6.9,5.89,13.3,181.7,71.0,48,306,11.54,5.38,4.48,0,0,9,
BankTo00,Tony Banks,QB,1997,24,STL,NFL,QB,16,16,5-11-0,252,487,51.7,3254,14,2.9,13,2.7,153,38.1,76,6.7,6.06,12.9,203.4,71.5,43,317,8.11,5.54,4.97,1,2,10,
BankTo00,Tony Banks,QB,1998,25,STL,NFL,QB,14,14,4-10-0,241,408,59.1,2535,7,1.7,14,3.4,119,41.6,80,6.2,5.01,10.5,181.1,68.6,41,237,9.13,5.12,4.03,1,1,7,
BankTo00,Tony Banks,QB,1999,26,BAL,NFL,QB,12,10,6-4-0,169,320,52.8,2136,17,5.3,8,2.5,93,37.1,76,6.7,6.61,12.6,178.0,81.2,33,190,9.35,5.51,5.46,0,1,7,
BankTo00,Tony Banks,QB,2000,27,BAL,NFL,QB,11,8,5-3-0,150,274,54.7,1578,8,2.9,8,2.9,84,41.5,53,5.8,5.03,10.5,143.5,69.3,20,152,6.80,4.85,4.17,1,1,5,
BankTo00,Tony Banks,QB,2001,28,WAS,NFL,QB,15,14,8-6-0,198,370,53.5,2386,10,2.7,10,2.7,106,38.6,85,6.4,5.77,12.1,159.1,71.3,29,173,7.27,5.55,4.92,1,1,8,
BankTo00,Tony Banks,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BankTo00,Tony Banks,QB,2003,30,HOU,NFL,QB,7,3,2-1-0,61,102,59.8,693,5,4.9,3,2.9,34,42.6,46,6.8,6.45,11.4,99.0,84.3,13,57,11.30,5.53,5.23,1,1,2,
BankTo00,Tony Banks,QB,2004,31,HOU,NFL,QB,5,0,,1,2,50.0,16,0,0.0,0,0.0,1,50.0,16,8.0,8.00,16.0,3.2,77.1,0,0,0.00,8.00,8.00,0,0,0,
BankTo00,Tony Banks,QB,2005,32,HOU,NFL,QB,2,0,,14,25,56.0,173,1,4.0,2,8.0,7,44.0,31,6.9,4.12,12.4,86.5,57.6,0,0,0.00,6.92,4.12,0,0,1,
