player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
TomlLa00,LaDainian Tomlinson,RB,2001,22,SDG,NFL,RB,16,16,10,0,0,0,0,0,0,10,0,0,0,0,0,0,60,3.8,AP ORoY-2
TomlLa00,LaDainian Tomlinson,RB,2002,23,SDG,NFL,RB,16,16,14,1,0,0,0,0,0,15,0,0,0,0,0,0,90,5.6,"PB,AP-2"
TomlLa00,LaDainian Tomlinson,RB,2003,24,SDG,NFL,RB,16,16,13,4,0,0,0,0,0,17,0,0,0,0,0,0,102,6.4,"AP-2,AP OPoY-2"
TomlLa00,LaDainian Tomlinson,RB,2004,25,SDG,NFL,RB,15,15,17,1,0,0,0,0,0,18,0,0,0,0,0,0,108,7.2,"PB,AP-1,AP OPoY-5"
TomlLa00,LaDainian Tomlinson,RB,2005,26,SDG,NFL,RB,16,16,18,2,0,0,0,0,0,20,0,0,0,0,0,0,120,7.5,"PB,AP-2"
TomlLa00,LaDainian Tomlinson,RB,2006,27,SDG,NFL,RB,16,16,28,3,0,0,0,0,0,31,0,0,0,0,0,0,186,11.6,"PB,AP-1,AP MVP-1,AP OPoY-1"
TomlLa00,LaDainian Tomlinson,RB,2007,28,SDG,NFL,RB,16,16,15,3,0,0,0,0,0,18,0,0,0,0,0,0,108,6.8,"PB,AP-1"
TomlLa00,LaDainian Tomlinson,RB,2008,29,SDG,NFL,RB,16,16,11,1,0,0,0,0,0,12,0,0,0,0,0,0,72,4.5,
TomlLa00,LaDainian Tomlinson,RB,2009,30,SDG,NFL,RB,14,14,12,0,0,0,0,0,0,12,0,0,0,0,0,0,72,5.1,
TomlLa00,LaDainian Tomlinson,RB,2010,31,NYJ,NFL,RB,15,13,6,0,0,0,0,0,0,6,0,0,0,0,0,0,36,2.4,
TomlLa00,LaDainian Tomlinson,RB,2011,32,NYJ,NFL,RB,14,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,18,1.3,
