player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
CoopEa00,Earl Cooper,RB,1981,24,SFO,NFL,FB,3,3,24,121,0,7,41.7,20,5.0,40.3,8.0,8,4,26,6.5,1,2,50.0,11,1.3,8.7,50.0,3.3,28,5.3,147,1,0,
CoopEa00,Earl Cooper,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoopEa00,Earl Cooper,RB,1983,26,SFO,NFL,TE,2,0,0,0,0,0,,,,0.0,0.0,1,1,11,11.0,0,0,0.0,11,0.5,5.5,100.0,11.0,1,11.0,11,0,0,
CoopEa00,Earl Cooper,RB,1984,27,SFO,NFL,TE,3,0,1,4,0,0,100.0,4,4.0,1.3,0.3,4,2,0,0.0,0,0,25.0,,0.7,0.0,50.0,0.0,3,1.3,4,0,0,
