player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
BeasCo00,Cole Beasley,WR,2018,29,DAL,NFL,WR,16,4,0,1,11,11.0,0,,0.0,0,,0,0,0,0,0.0,1,100.0,,,5.1,1,1,0,1,100.0,0,,,,,,,,,
BeasCo00,Cole Beasley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeasCo00,Cole Beasley,WR,2020,31,BUF,NFL,WR,15,10,1,1,20,20.0,20,20.0,20.0,0,0.0,0,0,0,0,0.0,0,0.0,1,100.0,3.0,0,0,0,0,0.0,0,1,20,1,20,0,0,0,0,AP-2
BeasCo00,Cole Beasley,WR,2021,32,BUF,NFL,WR,16,8,0,1,19,19.0,0,,0.0,0,,0,0,0,0,0.0,0,0.0,1,100.0,1.3,0,1,0,1,100.0,0,1,0,1,0,0,0,1,0,
