player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
BeasCo00,Cole Beasley,WR,2016,27,DAL,NFL,WR,1,0,1,8,0,8,8.0,0,0,0,0,53,
BeasCo00,Cole Beasley,WR,,,,,,,,,,,,,,,,,,
BeasCo00,Cole Beasley,WR,2018,29,DAL,NFL,WR,2,0,1,7,0,7,7.0,0,0,0,0,50,
