player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
ByarKe00,Keith Byars,RB,1986,23,PHI,NFL,RB,16,8,1,2,50.0,55,1,50.0,0,0.0,1,33.3,55,27.5,37.50,55.0,3.4,135.4,1,7,33.33,16.00,22.67,0,0,
ByarKe00,Keith Byars,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ByarKe00,Keith Byars,RB,1988,25,PHI,NFL,RB,16,16,0,2,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
ByarKe00,Keith Byars,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ByarKe00,Keith Byars,RB,1990,27,PHI,NFL,RB,16,15,4,4,100.0,53,4,100.0,0,0.0,4,100.0,18,13.3,33.25,13.3,3.3,158.3,0,0,0.00,13.25,33.25,0,0,
ByarKe00,Keith Byars,RB,1991,28,PHI,NFL,FB,16,16,0,2,0.0,0,0,0.0,1,50.0,0,,,0.0,-22.50,,0.0,0.0,0,0,0.00,0.00,-22.50,0,0,
ByarKe00,Keith Byars,RB,1992,29,PHI,NFL,TE/FB,15,15,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
ByarKe00,Keith Byars,RB,1993,30,MIA,NFL,FB,16,16,1,2,50.0,11,1,50.0,0,0.0,1,50.0,11,5.5,15.50,11.0,0.7,106.2,0,0,0.00,5.50,15.50,0,0,PB
