player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,two_pt_md,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
ByarKe00,Keith Byars,RB,1986,23,PHI,NFL,RB,16,8,1,0,0,0,0,0,0,1,,0,0,0,0,0,6,0.4,
ByarKe00,Keith Byars,RB,1987,24,PHI,NFL,RB,10,8,3,1,0,0,0,0,0,4,,0,0,0,0,0,24,2.4,
ByarKe00,Keith Byars,RB,1988,25,PHI,NFL,RB,16,16,6,4,0,0,0,0,0,10,,0,0,0,0,0,60,3.8,
ByarKe00,Keith Byars,RB,1989,26,PHI,NFL,RB,16,15,5,0,0,0,0,0,0,5,,0,0,0,0,0,30,1.9,
ByarKe00,Keith Byars,RB,1990,27,PHI,NFL,RB,16,15,0,3,0,0,0,0,0,3,,0,0,0,0,0,18,1.1,
ByarKe00,Keith Byars,RB,1991,28,PHI,NFL,FB,16,16,1,3,0,0,0,0,0,4,,0,0,0,0,0,24,1.5,
ByarKe00,Keith Byars,RB,1992,29,PHI,NFL,TE/FB,15,15,1,2,0,0,0,0,0,3,,0,0,0,0,0,18,1.2,
ByarKe00,Keith Byars,RB,1993,30,MIA,NFL,FB,16,16,3,3,0,0,0,0,0,6,,0,0,0,0,0,36,2.3,PB
ByarKe00,Keith Byars,RB,1994,31,MIA,NFL,FB,9,9,2,5,0,0,0,0,0,7,0,0,0,0,0,0,42,4.7,
ByarKe00,Keith Byars,RB,1995,32,MIA,NFL,FB,16,16,1,2,0,0,0,0,0,3,0,0,0,0,0,0,18,1.1,
ByarKe00,Keith Byars,RB,1996,33,2TM,NFL,TE,14,10,0,2,0,0,0,0,0,2,1,0,0,0,0,0,14,1.0,
ByarKe00,Keith Byars,RB,1996,33,NWE,NFL,TE,10,6,0,2,0,0,0,0,0,2,1,0,0,0,0,0,14,1.4,
ByarKe00,Keith Byars,RB,1997,34,NWE,NFL,FB,16,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,18,1.1,
ByarKe00,Keith Byars,RB,1998,35,NYJ,NFL,FB,13,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,18,1.4,
