player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
AndeOt00,Ottis Anderson,RB,1979,22,STL,NFL,RB,16,16,331,1605,8,80,48.6,76,4.8,100.3,20.7,65,41,308,7.5,2,16,38.5,28,2.6,19.3,63.1,4.7,372,5.1,1913,10,10,12,"PB,AP-1,AP OPoY-4,AP ORoY-1"
AndeOt00,Ottis Anderson,RB,1980,23,STL,NFL,RB,16,16,301,1352,9,73,48.8,52,4.5,84.5,18.8,62,36,308,8.6,0,13,32.3,35,2.3,19.3,58.1,5.0,337,4.9,1660,9,5,11,"PB,AP-2"
AndeOt00,Ottis Anderson,RB,1981,24,STL,NFL,RB,16,16,328,1376,9,75,47.0,28,4.2,86.0,20.5,71,51,387,7.6,0,18,47.9,27,3.2,24.2,71.8,5.5,379,4.7,1763,9,13,13,
AndeOt00,Ottis Anderson,RB,1982,25,STL,NFL,RB,8,8,145,587,3,29,43.4,64,4.0,73.4,18.1,24,14,106,7.6,0,3,41.7,19,1.8,13.3,58.3,4.4,159,4.4,693,3,2,8,
AndeOt00,Ottis Anderson,RB,1983,26,STL,NFL,RB,15,15,296,1270,5,55,48.6,43,4.3,84.7,19.7,66,54,459,8.5,1,20,50.0,40,3.6,30.6,81.8,7.0,350,4.9,1729,6,10,14,
AndeOt00,Ottis Anderson,RB,1984,27,STL,NFL,RB,15,15,289,1174,6,62,48.1,24,4.1,78.3,19.3,88,70,611,8.7,2,27,60.2,57,4.7,40.7,79.5,6.9,359,5.0,1785,8,8,14,
AndeOt00,Ottis Anderson,RB,1985,28,STL,NFL,RB,9,8,117,479,4,27,44.4,38,4.1,53.2,13.0,32,23,225,9.8,0,9,50.0,43,2.6,25.0,71.9,7.0,140,5.0,704,4,3,4,
AndeOt00,Ottis Anderson,RB,1986,29,2TM,NFL,RB,12,3,75,237,3,16,48.0,16,3.2,19.8,6.3,27,19,137,7.2,0,5,48.1,19,1.6,11.4,70.4,5.1,94,4.0,374,3,2,3,
AndeOt00,Ottis Anderson,RB,1986,29,STL,NFL,RB,4,3,51,156,2,11,45.1,14,3.1,39.0,12.8,17,10,91,9.1,0,4,41.2,19,2.5,22.8,58.8,5.4,61,4.0,247,2,2,2,
AndeOt00,Ottis Anderson,RB,1986,29,NYG,NFL,RB,8,0,24,81,1,5,54.2,16,3.4,10.1,3.0,10,9,46,5.1,0,1,60.0,12,1.1,5.8,90.0,4.6,33,3.8,127,1,0,1,
AndeOt00,Ottis Anderson,RB,1987,30,NYG,NFL,RB,4,0,2,6,0,0,0.0,4,3.0,1.5,0.5,3,2,16,8.0,0,0,0.0,9,0.5,4.0,66.7,5.3,4,5.5,22,0,0,0,
AndeOt00,Ottis Anderson,RB,1988,31,NYG,NFL,RB,16,0,65,208,8,28,61.5,11,3.2,13.0,4.1,15,9,57,6.3,0,2,46.7,13,0.6,3.6,60.0,3.8,74,3.6,265,8,0,2,
AndeOt00,Ottis Anderson,RB,1989,32,NYG,NFL,RB,16,16,325,1023,14,62,39.7,36,3.1,63.9,20.3,34,28,268,9.6,0,10,67.6,26,1.8,16.8,82.4,7.9,353,3.7,1291,14,2,9,
AndeOt00,Ottis Anderson,RB,1990,33,NYG,NFL,RB,16,11,225,784,11,55,45.8,28,3.5,49.0,14.1,21,18,139,7.7,0,7,52.4,18,1.1,8.7,85.7,6.6,243,3.8,923,11,1,6,
AndeOt00,Ottis Anderson,RB,1991,34,NYG,NFL,RB,10,1,53,141,1,12,41.5,9,2.7,14.1,5.3,14,11,41,3.7,0,3,35.7,13,1.1,4.1,78.6,2.9,64,2.8,182,1,0,2,
AndeOt00,Ottis Anderson,RB,1992,35,NYG,NFL,RB,13,0,10,31,0,0,0.0,6,3.1,2.4,0.8,0,0,0,,0,0,,,0.0,0.0,,,10,3.1,31,0,0,0,
