player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
PoweBi00,Bilal Powell,RB,2013,25,NYJ,NFL,RB,16,11,1,1,100.0,30,0,0.0,0,0.0,1,100.0,30,30.0,30.00,30.0,1.9,118.7,15.1,0,0,0.00,30.00,30.00,0,0,
PoweBi00,Bilal Powell,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PoweBi00,Bilal Powell,RB,2019,31,NYJ,NFL,RB,13,1,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,1.9,0,0,0.00,0.00,0.00,0,0,
