player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
PattDa00,David Patten,WR,1997,23,NYG,NFL,WR,1,1,8,5,86,17.2,0,3,62.5,37,5.0,86.0,62.5,10.8,0,0,0,0,,,,0.0,0.0,5,17.2,86,0,0,
PattDa00,David Patten,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PattDa00,David Patten,WR,2001,27,NWE,NFL,WR,3,3,31,13,154,11.8,2,12,38.7,25,4.3,51.3,41.9,5.0,1,22,0,1,100.0,22,22.0,7.3,0.3,14,12.6,176,2,0,
PattDa00,David Patten,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PattDa00,David Patten,WR,2004,30,NWE,NFL,WR,3,0,10,2,20,10.0,0,2,20.0,12,0.7,6.7,20.0,2.0,0,0,0,0,,,,0.0,0.0,2,10.0,20,0,0,
