player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
BoldAn00,Anquan Boldin,WR,2003,23,ARI,NFL,WR,16,16,0,1,0.0,0,0,0.0,1,100.0,0,,0.0,-45.00,,0.0,0.0,,0,0,0.00,0.00,-45.00,0,0,"PB,AP ORoY-1"
BoldAn00,Anquan Boldin,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BoldAn00,Anquan Boldin,WR,2005,25,ARI,NFL,WR,14,14,0,1,0.0,0,0,0.0,0,0.0,0,,0.0,0.00,,0.0,39.6,,0,0,0.00,0.00,0.00,0,0,
BoldAn00,Anquan Boldin,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BoldAn00,Anquan Boldin,WR,2010,30,BAL,NFL,WR,16,16,1,1,100.0,-6,0,0.0,0,0.0,0,-6,-6.0,-6.00,-6.0,-0.4,79.2,15.7,0,0,0.00,-6.00,-6.00,0,0,
BoldAn00,Anquan Boldin,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BoldAn00,Anquan Boldin,WR,2014,34,SFO,NFL,WR,16,16,0,1,0.0,0,0,0.0,0,0.0,0,,0.0,0.00,,0.0,39.6,2.2,0,0,0.00,0.00,0.00,0,0,
