player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
SipeBr00,Brian Sipe,QB,1974,25,CLE,NFL,QB,10,5,2-3-0,59,108,54.6,603,1,0.9,7,6.5,,,37,5.6,2.85,10.2,60.3,47.0,15,122,12.20,3.91,1.51,1,2,3,
SipeBr00,Brian Sipe,QB,1975,26,CLE,NFL,QB,7,2,0-2-0,45,88,51.1,427,1,1.1,3,3.4,,,22,4.9,3.55,9.5,61.0,54.5,8,58,8.33,3.84,2.65,0,0,2,
SipeBr00,Brian Sipe,QB,1976,27,CLE,NFL,QB,14,12,7-5-0,178,312,57.1,2113,17,5.4,14,4.5,,,52,6.8,5.84,11.9,150.9,77.3,16,142,4.88,6.01,5.13,1,1,10,
SipeBr00,Brian Sipe,QB,1977,28,CLE,NFL,QB,9,9,5-4-0,112,195,57.4,1233,9,4.6,14,7.2,,,52,6.3,4.02,11.0,137.0,61.8,16,114,7.58,5.30,3.17,2,2,6,
SipeBr00,Brian Sipe,QB,1978,29,CLE,NFL,QB,16,16,8-8-0,222,399,55.6,2906,21,5.3,15,3.8,121,38.1,69,7.3,6.64,13.1,181.6,80.7,29,229,6.78,6.25,5.66,2,2,12,
SipeBr00,Brian Sipe,QB,1979,30,CLE,NFL,QB,16,16,9-7-0,286,535,53.5,3793,28,5.2,26,4.9,187,42.0,74,7.1,5.95,13.3,237.1,73.4,43,347,7.44,5.96,4.91,5,7,14,"AP-2,AP MVP-3,AP OPoY-3"
SipeBr00,Brian Sipe,QB,1980,31,CLE,NFL,QB,16,16,11-5-0,337,554,60.8,4132,30,5.4,14,2.5,207,48.0,65,7.5,7.40,12.3,258.3,91.4,23,217,3.99,6.79,6.73,3,4,15,"PB,AP-1,AP MVP-1,AP OPoY-2"
SipeBr00,Brian Sipe,QB,1981,32,CLE,NFL,QB,16,16,5-11-0,313,567,55.2,3876,17,3.0,25,4.4,173,44.4,62,6.8,5.45,12.4,242.3,68.2,34,310,5.66,5.93,4.63,2,2,10,
SipeBr00,Brian Sipe,QB,1982,33,CLE,NFL,QB,6,6,2-4-0,101,185,54.6,1064,4,2.2,8,4.3,50,41.9,40,5.8,4.24,10.5,177.3,60.7,13,117,6.57,4.78,3.37,0,1,3,
SipeBr00,Brian Sipe,QB,1983,34,CLE,NFL,QB,15,14,8-6-0,291,496,58.7,3566,26,5.2,23,4.6,167,43.8,66,7.2,6.15,12.3,237.7,79.1,27,233,5.16,6.37,5.39,1,2,12,
