player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
SipeBr00,Brian Sipe,QB,1974,25,10,QB,35,,33,,All 1974 Games
SipeBr00,Brian Sipe,QB,1975,26,7,QB,20,,43,,All 1975 Games
SipeBr00,Brian Sipe,QB,1976,27,14,QB,126,,12,71,All 1976 Games
SipeBr00,Brian Sipe,QB,1977,28,9,QB,55,,25,,All 1977 Games
SipeBr00,Brian Sipe,QB,1978,29,16,QB,185,51,6,21,All 1978 Games
SipeBr00,Brian Sipe,QB,1979,30,16,QB,232,59,3,18,All 1979 Games
SipeBr00,Brian Sipe,QB,1980,31,16,QB,266,77,1,11,All 1980 Games
SipeBr00,Brian Sipe,QB,1981,32,16,QB,184,,12,75,All 1981 Games
SipeBr00,Brian Sipe,QB,1982,33,6,QB,46,,29,,All 1982 Games
SipeBr00,Brian Sipe,QB,1983,34,15,QB,200,31,7,44,All 1983 Games
