player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
BennDo00,Donnell Bennett,RB,1994,22,KAN,NFL,RB,15,0,0,0,0,0,1,12,0,12,12.0,243,
BennDo00,Donnell Bennett,RB,,,,,,,,,,,,,,,,,,
BennDo00,Donnell Bennett,RB,1999,27,KAN,NFL,RB,15,1,0,0,0,0,3,51,0,24,17.0,719,
