player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
DoubRo00,Romeo Doubs,WR,2022,22,13,WR,60,,78,,All 2022 Games
DoubRo00,Romeo Doubs,WR,2023,23,17,WR,115,,39,,All 2023 Games
DoubRo00,Romeo Doubs,WR,2024,24,13,WR,86,,57,,All 2024 Games
DoubRo00,Romeo Doubs,WR,2025,25,8,WR,70,7,24,61,All 2025 Games
