player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
CeleBr00,Brent Celek,TE,2007,22,PHI,NFL,TE,16,4,22,16,178,11.1,1,10,63.6,29,1.0,11.1,72.7,8.1,0,0,0,0,0.0,0.0,16,11.1,178,1,0,2,
CeleBr00,Brent Celek,TE,2008,23,PHI,NFL,TE,16,7,38,27,318,11.8,1,16,63.2,44,1.7,19.9,71.1,8.4,0,0,0,0,0.0,0.0,27,11.8,318,1,0,3,
CeleBr00,Brent Celek,TE,2009,24,PHI,NFL,TE,16,15,112,76,971,12.8,8,39,50.9,47,4.8,60.7,67.9,8.7,0,0,0,0,0.0,0.0,76,12.8,971,8,0,9,
CeleBr00,Brent Celek,TE,2010,25,PHI,NFL,TE,16,15,79,42,511,12.2,4,23,44.3,65,2.6,31.9,53.2,6.5,0,0,0,0,0.0,0.0,42,12.2,511,4,0,5,
CeleBr00,Brent Celek,TE,2011,26,PHI,NFL,TE,16,16,98,62,811,13.1,5,35,51.0,73,3.9,50.7,63.3,8.3,0,0,0,0,0.0,0.0,62,13.1,811,5,0,6,
CeleBr00,Brent Celek,TE,2012,27,PHI,NFL,TE,15,14,88,57,684,12.0,1,34,46.6,34,3.8,45.6,64.8,7.8,0,0,0,0,0.0,0.0,57,12.0,684,1,1,5,
CeleBr00,Brent Celek,TE,2013,28,PHI,NFL,TE,16,15,51,32,502,15.7,6,22,52.9,42,2.0,31.4,62.7,9.8,0,0,0,0,0.0,0.0,32,15.7,502,6,1,4,
CeleBr00,Brent Celek,TE,2014,29,PHI,NFL,TE,16,15,51,32,340,10.6,1,16,51.0,37,2.0,21.3,62.7,6.7,0,0,0,0,0.0,0.0,32,10.6,340,1,1,2,
CeleBr00,Brent Celek,TE,2015,30,PHI,NFL,TE,16,13,35,27,398,14.7,3,21,71.4,60,1.7,24.9,77.1,11.4,0,0,0,0,0.0,0.0,27,14.7,398,3,1,3,
CeleBr00,Brent Celek,TE,2016,31,PHI,NFL,TE,16,8,19,14,155,11.1,0,8,68.4,24,0.9,9.7,73.7,8.2,0,0,0,0,0.0,0.0,14,11.1,155,0,1,1,
CeleBr00,Brent Celek,TE,2017,32,PHI,NFL,TE,16,10,24,13,130,10.0,1,7,45.8,28,0.8,8.1,54.2,5.4,0,0,0,0,0.0,0.0,13,10.0,130,1,0,1,
