player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
DawkSe00,Sean Dawkins,WR,1993,22,IND,NFL,WR,16,7,62,26,430,16.5,1,21,40.3,68,1.6,26.9,41.9,6.9,0,0,0,0,0.0,0.0,26,16.5,430,1,0,3,
DawkSe00,Sean Dawkins,WR,1994,23,IND,NFL,WR,16,16,100,51,742,14.5,5,35,46.0,49,3.2,46.4,51.0,7.4,0,0,0,0,0.0,0.0,51,14.5,742,5,1,8,
DawkSe00,Sean Dawkins,WR,1995,24,IND,NFL,WR,16,13,85,52,784,15.1,3,37,56.5,52,3.3,49.0,61.2,9.2,0,0,0,0,0.0,0.0,52,15.1,784,3,1,8,
DawkSe00,Sean Dawkins,WR,1996,25,IND,NFL,WR,15,14,91,54,751,13.9,1,39,57.1,42,3.6,50.1,59.3,8.3,0,0,0,0,0.0,0.0,54,13.9,751,1,1,7,
DawkSe00,Sean Dawkins,WR,1997,26,IND,NFL,WR,14,12,111,68,804,11.8,2,39,53.2,51,4.9,57.4,61.3,7.2,0,0,0,0,0.0,0.0,68,11.8,804,2,0,7,
DawkSe00,Sean Dawkins,WR,1998,27,NOR,NFL,WR,15,15,106,53,823,15.5,1,40,47.2,64,3.5,54.9,50.0,7.8,0,0,0,0,0.0,0.0,53,15.5,823,1,2,6,
DawkSe00,Sean Dawkins,WR,1999,28,SEA,NFL,WR,16,13,114,58,992,17.1,7,51,48.2,45,3.6,62.0,50.9,8.7,0,0,0,0,0.0,0.0,58,17.1,992,7,1,9,
DawkSe00,Sean Dawkins,WR,2000,29,SEA,NFL,WR,16,16,102,63,731,11.6,5,42,56.9,40,3.9,45.7,61.8,7.2,0,0,0,0,0.0,0.0,63,11.6,731,5,0,7,
DawkSe00,Sean Dawkins,WR,2001,30,JAX,NFL,WR,16,3,49,20,234,11.7,0,11,30.6,28,1.3,14.6,40.8,4.8,0,0,0,0,0.0,0.0,20,11.7,234,0,1,2,
