player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
CollKe00,Kerry Collins,QB,1995,23,CAR,NFL,QB,15,13,0,0,0,0,,0,13,4,-15,0,0.0,0,0,0,,,0,
CollKe00,Kerry Collins,QB,1996,24,CAR,NFL,QB,13,12,0,0,0,0,,0,6,1,0,0,0.0,0,0,0,,,0,PB
CollKe00,Kerry Collins,QB,1997,25,CAR,NFL,QB,13,13,0,0,0,0,,0,8,2,-14,0,0.0,0,0,0,,,0,
CollKe00,Kerry Collins,QB,1998,26,2TM,NFL,QB,11,11,0,0,0,0,,0,13,2,-9,0,0.0,0,0,0,,,0,
CollKe00,Kerry Collins,QB,1998,26,CAR,NFL,QB,4,4,0,0,0,0,,0,5,0,-1,0,0.0,0,0,0,,,0,
CollKe00,Kerry Collins,QB,1998,26,NOR,NFL,QB,7,7,0,0,0,0,,0,8,2,-8,0,0.0,0,0,0,,,0,
CollKe00,Kerry Collins,QB,1999,27,NYG,NFL,QB,10,7,0,0,0,0,0,0,11,2,-27,0,0.0,0,0,0,0,,0,
CollKe00,Kerry Collins,QB,2000,28,NYG,NFL,QB,16,16,0,0,0,0,0,0,7,1,-13,0,0.0,0,0,0,0,,0,AP CPoY-2
CollKe00,Kerry Collins,QB,2001,29,NYG,NFL,QB,16,16,0,0,0,0,0,0,23,7,-48,0,0.0,0,0,0,0,,0,
CollKe00,Kerry Collins,QB,2002,30,NYG,NFL,QB,16,16,0,0,0,0,0,0,8,4,-15,0,0.0,0,0,0,0,,0,
CollKe00,Kerry Collins,QB,2003,31,NYG,NFL,QB,13,13,0,0,0,0,0,0,12,3,-24,0,0.0,0,0,0,0,,0,
CollKe00,Kerry Collins,QB,2004,32,OAK,NFL,QB,14,13,0,0,0,0,0,0,7,3,-21,0,0.0,0,0,0,0,,0,
CollKe00,Kerry Collins,QB,2005,33,OAK,NFL,QB,15,15,0,0,0,0,0,0,13,1,-16,0,0.0,0,0,0,0,,0,
CollKe00,Kerry Collins,QB,,,,,,,,,,,,,,,,,,,,,,,,,
CollKe00,Kerry Collins,QB,2007,35,TEN,NFL,QB,6,1,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,0,
CollKe00,Kerry Collins,QB,2008,36,TEN,NFL,QB,16,15,0,0,0,0,0,0,5,2,-5,0,0.0,0,0,0,0,0,0,"PB,AP CPoY-2"
CollKe00,Kerry Collins,QB,2009,37,TEN,NFL,QB,7,6,0,0,0,0,0,0,3,1,-4,0,0.0,1,1,0,0,0,0,
CollKe00,Kerry Collins,QB,2010,38,TEN,NFL,QB,10,7,0,0,0,0,0,0,5,1,-8,0,0.0,0,0,0,0,0,0,
CollKe00,Kerry Collins,QB,2011,39,IND,NFL,QB,3,3,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,,,0,
