player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
RivePh00,Philip Rivers,QB,2018,37,LAC,NFL,QB,2,2,47,83,772,9.3,274,5.8,3.3,217,4.6,0,7,0,3,3.9,16,21.1,,,2.3,24,9,11,23,26.1,2,8.0,,,,,,,,,
RivePh00,Philip Rivers,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RivePh00,Philip Rivers,QB,2020,39,IND,NFL,QB,1,1,27,46,352,7.7,194,7.2,4.2,115,4.3,0,0,0,4,8.7,8,17.4,36,78.3,2.2,15,2,1,3,6.5,0,,8,75,8,75,0,0,10,97,
