player_id,player_name,position,year,team,level,pos,voters
ToonAl00,Al Toon,WR,1986,1st Tm,All-Conf.,,Pro Football Weekly
ToonAl00,Al Toon,WR,1986,1st Tm,All-Conf.,,UPI
ToonAl00,Al Toon,WR,1986,1st Tm,,WR,Associated Press
ToonAl00,Al Toon,WR,1986,1st Tm,,,Pro Football Writers
ToonAl00,Al Toon,WR,1986,1st Tm,,,Newspaper Ent. Assoc.
ToonAl00,Al Toon,WR,1986,1st Tm,,,Pro Football Weekly
ToonAl00,Al Toon,WR,1987,1st Tm,All-Conf.,,Pro Football Weekly
ToonAl00,Al Toon,WR,1987,1st Tm,All-Conf.,,UPI
ToonAl00,Al Toon,WR,1988,1st Tm,All-Conf.,,Pro Football Weekly
ToonAl00,Al Toon,WR,1988,1st Tm,All-Conf.,,UPI
ToonAl00,Al Toon,WR,1988,2nd Tm,,WR,Associated Press
ToonAl00,Al Toon,WR,1988,2nd Tm,,,Newspaper Ent. Assoc.
ToonAl00,Al Toon,WR,1988,1st Tm,,,Pro Football Weekly
