player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
TomcMi00,Mike Tomczak,QB,1986,24,CHI,NFL,QB,13,7,107,123,81,91,77,68,64,131,68,
TomcMi00,Mike Tomczak,QB,1987,25,CHI,NFL,QB,12,6,98,106,85,91,99,86,76,115,84,
TomcMi00,Mike Tomczak,QB,1988,26,CHI,NFL,QB,14,5,115,125,111,118,86,100,105,127,101,
TomcMi00,Mike Tomczak,QB,1989,27,CHI,NFL,QB,16,11,94,106,91,98,85,114,80,126,91,
TomcMi00,Mike Tomczak,QB,1990,28,CHI,NFL,QB,16,2,55,58,61,63,28,88,83,84,53,
TomcMi00,Mike Tomczak,QB,1991,29,GNB,NFL,QB,12,7,86,93,92,96,88,109,97,113,95,
TomcMi00,Mike Tomczak,QB,1992,30,CLE,NFL,QB,12,8,123,124,117,117,97,96,103,111,105,
TomcMi00,Mike Tomczak,QB,1993,31,PIT,NFL,QB,7,1,112,99,72,69,88,99,12,70,66,
TomcMi00,Mike Tomczak,QB,1994,32,PIT,NFL,QB,6,2,140,140,148,148,100,106,149,114,130,
TomcMi00,Mike Tomczak,QB,1995,33,PIT,NFL,QB,7,4,79,84,44,50,98,61,20,107,52,
TomcMi00,Mike Tomczak,QB,1996,34,PIT,NFL,QB,16,15,105,113,95,100,92,98,83,118,91,
TomcMi00,Mike Tomczak,QB,,,,,,,,,,,,,,,,,
TomcMi00,Mike Tomczak,QB,1999,37,PIT,NFL,QB,16,5,92,95,97,99,87,106,103,109,98,
