player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
JawoRo00,Ron Jaworski,QB,1975,24,RAM,NFL,QB,2,1,8,19,1,,,7,2.4,9.5,4.0,0,0,0,,0.0,0.0,8,2.4,19,1,1,
JawoRo00,Ron Jaworski,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JawoRo00,Ron Jaworski,QB,1978,27,PHI,NFL,QB,1,1,1,3,0,0,0.0,3,3.0,3.0,1.0,0,0,0,0,0.0,0.0,1,3.0,3,0,0,
JawoRo00,Ron Jaworski,QB,1979,28,PHI,NFL,QB,2,2,4,20,0,1,25.0,20,5.0,10.0,2.0,0,0,0,0,0.0,0.0,4,5.0,20,0,2,
JawoRo00,Ron Jaworski,QB,1980,29,PHI,NFL,QB,3,3,3,2,0,1,33.3,3,0.7,0.7,1.0,0,0,0,0,0.0,0.0,3,0.7,2,0,1,
JawoRo00,Ron Jaworski,QB,1981,30,PHI,NFL,QB,1,1,5,6,0,1,20.0,5,1.2,6.0,5.0,0,0,0,0,0.0,0.0,5,1.2,6,0,2,
