player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
JawoRo00,Ron Jaworski,QB,1976,25,RAM,NFL,QB,5,2,78,79,62,62,61,80,57,100,57,
JawoRo00,Ron Jaworski,QB,1977,26,PHI,NFL,QB,14,14,95,89,95,92,87,112,92,81,95,
JawoRo00,Ron Jaworski,QB,1978,27,PHI,NFL,QB,16,16,90,90,101,100,96,100,113,93,102,
JawoRo00,Ron Jaworski,QB,1979,28,PHI,NFL,QB,16,16,106,102,116,113,87,108,120,94,110,
JawoRo00,Ron Jaworski,QB,1980,29,PHI,NFL,QB,16,16,119,121,129,130,107,123,124,109,128,"PB,AP MVP-3"
JawoRo00,Ron Jaworski,QB,1981,30,PHI,NFL,QB,16,16,94,101,98,103,95,110,101,117,101,
JawoRo00,Ron Jaworski,QB,1982,31,PHI,NFL,QB,9,9,104,96,103,99,108,100,102,87,104,
JawoRo00,Ron Jaworski,QB,1983,32,PHI,NFL,QB,16,16,106,99,106,101,87,103,103,85,100,
JawoRo00,Ron Jaworski,QB,1984,33,PHI,NFL,QB,13,13,86,90,96,97,96,95,112,105,98,
JawoRo00,Ron Jaworski,QB,1985,34,PHI,NFL,QB,16,12,102,105,99,101,89,93,99,109,94,
JawoRo00,Ron Jaworski,QB,1986,35,PHI,NFL,QB,10,9,71,75,90,90,89,90,122,98,95,
JawoRo00,Ron Jaworski,QB,,,,,,,,,,,,,,,,,
JawoRo00,Ron Jaworski,QB,1989,38,KAN,NFL,QB,6,3,85,101,62,72,113,91,41,136,73,
