player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
MartCu00,Curtis Martin,RB,1995,22,16,RB,261,129,2,5,All 1995 Games
MartCu00,Curtis Martin,RB,1996,23,16,RB,247,120,4,6,All 1996 Games
MartCu00,Curtis Martin,RB,1997,24,13,RB,172,41,15,36,All 1997 Games
MartCu00,Curtis Martin,RB,1998,25,15,RB,217,94,8,11,All 1998 Games
MartCu00,Curtis Martin,RB,1999,26,16,RB,202,76,8,15,All 1999 Games
MartCu00,Curtis Martin,RB,2000,27,16,RB,238,87,8,20,All 2000 Games
MartCu00,Curtis Martin,RB,2001,28,16,RB,244,112,5,6,All 2001 Games
MartCu00,Curtis Martin,RB,2002,29,16,RB,190,39,18,38,All 2002 Games
MartCu00,Curtis Martin,RB,2003,30,16,RB,165,23,19,47,All 2003 Games
MartCu00,Curtis Martin,RB,2004,31,16,RB,278,124,4,6,All 2004 Games
MartCu00,Curtis Martin,RB,2005,32,12,RB,113,,29,,All 2005 Games
