player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
MartCu00,Curtis Martin,RB,1995,22,NWE,NFL,RB,16,15,0,0,0,0,,0,5,3,0,0,0.0,0,0,0,,0,"PB,AP ORoY-1"
MartCu00,Curtis Martin,RB,1996,23,NWE,NFL,RB,16,15,0,0,0,0,,0,4,1,0,0,0.0,0,0,0,,0,PB
MartCu00,Curtis Martin,RB,1997,24,NWE,NFL,RB,13,13,0,0,0,0,,0,3,0,0,0,0.0,0,0,0,,0,
MartCu00,Curtis Martin,RB,1998,25,NYJ,NFL,RB,15,15,0,0,0,0,,0,5,1,0,0,0.0,0,0,0,,0,PB
MartCu00,Curtis Martin,RB,1999,26,NYJ,NFL,RB,16,16,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,AP-2
MartCu00,Curtis Martin,RB,2000,27,NYJ,NFL,RB,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,
MartCu00,Curtis Martin,RB,2001,28,NYJ,NFL,RB,16,16,0,0,0,0,0,0,2,3,0,0,0.0,0,0,0,0,0,"PB,AP-2"
MartCu00,Curtis Martin,RB,,,,,,,,,,,,,,,,,,,,,,,,
MartCu00,Curtis Martin,RB,2003,30,NYJ,NFL,RB,16,16,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,
MartCu00,Curtis Martin,RB,2004,31,NYJ,NFL,RB,16,16,0,0,0,0,0,0,2,2,-9,0,0.0,0,0,0,0,0,"PB,AP-1,AP OPoY-4"
MartCu00,Curtis Martin,RB,2005,32,NYJ,NFL,RB,12,12,0,0,0,0,0,0,2,2,0,0,0.0,1,0,1,0,0,
