player_id,player_name,position,year,team,level,pos,voters
MartCu00,Curtis Martin,RB,1995,1st Tm,All-Conf.,,Pro Football Writers
MartCu00,Curtis Martin,RB,1995,1st Tm,All-Conf.,,UPI
MartCu00,Curtis Martin,RB,1996,2nd Tm,All-Conf.,,UPI
MartCu00,Curtis Martin,RB,1999,2nd Tm,,RB,Associated Press
MartCu00,Curtis Martin,RB,2001,1st Tm,All-Conf.,,Pro Football Writers
MartCu00,Curtis Martin,RB,2001,2nd Tm,,RB,Associated Press
MartCu00,Curtis Martin,RB,2001,1st Tm,,,Pro Football Writers
MartCu00,Curtis Martin,RB,2001,1st Tm,,,Sporting News
MartCu00,Curtis Martin,RB,2004,1st Tm,All-Conf.,,Pro Football Writers
MartCu00,Curtis Martin,RB,2004,1st Tm,,RB,Associated Press
MartCu00,Curtis Martin,RB,2004,1st Tm,,,Pro Football Writers
MartCu00,Curtis Martin,RB,2004,1st Tm,,,Sporting News
