player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
CutlJa00,Jay Cutler,QB,2006,23,DEN,NFL,QB,5,5,109,102,110,105,96,129,92,86,110,
CutlJa00,Jay Cutler,QB,2007,24,DEN,NFL,QB,16,16,112,113,109,110,110,103,101,104,108,
CutlJa00,Jay Cutler,QB,2008,25,DEN,NFL,QB,16,16,108,117,105,111,104,100,101,130,104,PB
CutlJa00,Jay Cutler,QB,2009,26,CHI,NFL,QB,16,16,93,95,88,89,99,109,75,101,92,
CutlJa00,Jay Cutler,QB,2010,27,CHI,NFL,QB,15,15,109,97,104,97,99,112,90,65,103,
CutlJa00,Jay Cutler,QB,2011,28,CHI,NFL,QB,10,10,106,103,107,105,91,98,110,95,101,
CutlJa00,Jay Cutler,QB,2012,29,CHI,NFL,QB,15,15,97,93,96,93,93,101,92,87,95,
CutlJa00,Jay Cutler,QB,2013,30,CHI,NFL,QB,11,11,106,108,101,103,106,111,87,110,103,
CutlJa00,Jay Cutler,QB,2014,31,CHI,NFL,QB,15,15,91,93,92,93,115,106,89,100,100,
CutlJa00,Jay Cutler,QB,2015,32,CHI,NFL,QB,15,15,109,111,106,108,106,99,102,103,104,
CutlJa00,Jay Cutler,QB,2016,33,CHI,NFL,QB,5,5,113,98,96,87,86,83,77,59,85,
CutlJa00,Jay Cutler,QB,2017,34,MIA,NFL,QB,14,14,80,86,81,85,95,100,85,114,88,
