player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
DaviGa01,Gabriel Davis,WR,2020,21,BUF,NFL,WR,3,2,11,4,85,4,85,21.3,0,0.0,15.6,0,,1,9.1,0,64.6,0,0,0,0,0,0,
DaviGa01,Gabriel Davis,WR,2021,22,BUF,NFL,WR,2,0,13,10,242,10,200,20.0,42,4.2,18.5,1,10.0,1,7.7,0,157.9,0,0,0,0,0,0,
DaviGa01,Gabriel Davis,WR,2022,23,BUF,NFL,WR,2,2,13,8,147,7,140,17.5,7,0.9,20.8,0,,0,0.0,0,126.1,0,0,0,0,0,0,
