player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yac,rush_broken_tackles,awards
AiyuBr00,Brandon Aiyuk,WR,2021,23,SFO,NFL,WR,3,3,15,9,135,7,97,10.8,38,4.2,10.7,0,0,0.0,0,89.6,0,0,0,0,0,0,
AiyuBr00,Brandon Aiyuk,WR,2022,24,SFO,NFL,WR,3,3,10,6,109,6,85,14.2,24,4.0,18.5,0,1,10.0,0,97.5,0,0,0,0,0,0,
AiyuBr00,Brandon Aiyuk,WR,2023,25,SFO,NFL,WR,3,3,20,9,149,9,122,13.6,27,3.0,14.1,0,0,0.0,0,87.3,0,0,0,0,0,0,
