player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,awards
ShahRa00,Rashid Shaheed,WR,2022,24,NOR,NFL,WR,12,6,34,28,488,18,312,11.1,176,6.3,11.6,0,,1,2.9,0,138.4,4,57,2,41,10.3,16,4.0,1,4.0,
ShahRa00,Rashid Shaheed,WR,2023,25,NOR,NFL,WR,15,8,75,46,719,27,568,12.3,151,3.3,14.6,3,15.3,2,2.7,3,98.7,7,37,1,30,4.3,7,1.0,1,7.0,"PB,AP-1"
ShahRa00,Rashid Shaheed,WR,2024,26,NOR,NFL,WR,6,5,41,20,349,12,243,12.2,106,5.3,17.6,0,,0,0.0,4,63.0,6,29,2,21,3.5,8,1.3,0,,
ShahRa00,Rashid Shaheed,WR,2025,27,NOR,NFL,WR,9,9,66,44,499,22,355,8.1,144,3.3,11.3,2,22.0,0,0.0,3,80.3,2,5,0,4,2.0,1,0.5,0,,
