player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
ODonNe00,Neil O'Donnell,QB,1991,25,PIT,NFL,QB,12,8,18,82,1,8,55.6,22,4.6,6.8,1.5,0,0,0,0,0,0.0,0.0,18,4.6,82,1,11,
ODonNe00,Neil O'Donnell,QB,1992,26,PIT,NFL,QB,12,12,27,5,1,2,7.4,9,0.2,0.4,2.3,0,0,0,0,0,0.0,0.0,27,0.2,5,1,6,PB
ODonNe00,Neil O'Donnell,QB,1993,27,PIT,NFL,QB,16,15,26,111,0,4,30.8,27,4.3,6.9,1.6,0,0,0,0,0,0.0,0.0,26,4.3,111,0,5,
ODonNe00,Neil O'Donnell,QB,1994,28,PIT,NFL,QB,14,14,31,80,1,9,35.5,18,2.6,5.7,2.2,0,0,0,0,0,0.0,0.0,31,2.6,80,1,4,
ODonNe00,Neil O'Donnell,QB,1995,29,PIT,NFL,QB,12,12,24,45,0,8,33.3,14,1.9,3.8,2.0,0,0,0,0,0,0.0,0.0,24,1.9,45,0,2,
ODonNe00,Neil O'Donnell,QB,1996,30,NYJ,NFL,QB,6,6,6,30,0,2,33.3,17,5.0,5.0,1.0,0,0,0,0,0,0.0,0.0,6,5.0,30,0,2,
ODonNe00,Neil O'Donnell,QB,1997,31,NYJ,NFL,QB,15,14,32,36,1,8,28.1,19,1.1,2.4,2.1,0,0,0,0,0,0.0,0.0,32,1.1,36,1,9,
ODonNe00,Neil O'Donnell,QB,1998,32,CIN,NFL,QB,13,11,13,34,0,3,23.1,10,2.6,2.6,1.0,0,0,0,0,0,0.0,0.0,13,2.6,34,0,6,
ODonNe00,Neil O'Donnell,QB,1999,33,TEN,NFL,QB,8,5,19,1,0,1,5.3,4,0.1,0.1,2.4,0,0,0,0,0,0.0,0.0,19,0.1,1,0,5,
ODonNe00,Neil O'Donnell,QB,2000,34,TEN,NFL,QB,7,1,9,-2,0,0,11.1,4,-0.2,-0.3,1.3,0,0,0,0,0,0.0,0.0,9,-0.2,-2,0,0,
ODonNe00,Neil O'Donnell,QB,2001,35,TEN,NFL,QB,5,1,6,28,0,2,33.3,15,4.7,5.6,1.2,0,0,0,0,0,0.0,0.0,6,4.7,28,0,1,
ODonNe00,Neil O'Donnell,QB,2002,36,TEN,NFL,QB,4,0,3,-3,0,0,0.0,-1,-1.0,-0.8,0.8,0,0,0,0,0,0.0,0.0,3,-1.0,-3,0,0,
ODonNe00,Neil O'Donnell,QB,2003,37,TEN,NFL,QB,1,1,1,-1,0,0,0.0,-1,-1.0,-1.0,1.0,0,0,0,0,0,0.0,0.0,1,-1.0,-1,0,0,
