player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
WalkKe00,Kenneth Walker III,RB,2022,22,SEA,NFL,RB,15,11,228,1050,51,623,2.7,427,1.9,12,19.0,35,27,165,6,-56,-2.1,221,8.2,-2.1,3,9.0,2,5.7,1,74.1,AP ORoY-2
WalkKe00,Kenneth Walker III,RB,2023,23,SEA,NFL,RB,15,15,219,905,46,559,2.6,346,1.6,22,10.0,37,29,259,9,-58,-2.0,317,10.9,-2.1,9,3.2,2,5.4,0,104.8,
WalkKe00,Kenneth Walker III,RB,2024,24,SEA,NFL,RB,11,11,153,573,28,263,1.7,310,2.0,13,11.8,53,46,299,19,-64,-1.4,363,7.9,-1.2,5,9.2,2,3.8,1,88.6,
WalkKe00,Kenneth Walker III,RB,2025,25,SEA,NFL,RB,8,8,106,472,20,268,2.5,204,1.9,8,13.3,11,10,80,3,-5,-0.5,85,8.5,-0.4,4,2.5,1,9.1,0,97.0,
