player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
McCoCo00,Colt McCoy,QB,2010,24,CLE,NFL,QB,8,8,2-6-0,135,222,60.8,1576,6,2.7,9,4.1,77,43.3,47,7.1,5.82,11.7,197.0,74.5,52.8,23,132,9.39,5.89,4.73,0,0,4,
McCoCo00,Colt McCoy,QB,2011,25,CLE,NFL,QB,13,13,4-9-0,265,463,57.2,2733,14,3.0,11,2.4,142,42.4,56,5.9,5.44,10.3,210.2,74.6,45.9,32,173,6.46,5.17,4.74,1,3,5,
McCoCo00,Colt McCoy,QB,2012,26,CLE,NFL,QB,3,0,,9,17,52.9,79,1,5.9,0,0.0,5,28.6,21,4.6,5.82,8.8,26.3,85.2,17.8,4,25,19.05,2.57,3.52,0,0,0,
McCoCo00,Colt McCoy,QB,2013,27,SFO,NFL,QB,4,0,,1,1,100.0,13,0,0.0,0,0.0,1,100.0,13,13.0,13.00,13.0,3.3,118.7,4.1,0,0,0.00,13.00,13.00,0,0,0,
McCoCo00,Colt McCoy,QB,2014,28,WAS,NFL,QB,5,4,1-3-0,91,128,71.1,1057,4,3.1,3,2.3,44,42.1,70,8.3,7.83,11.6,211.4,96.4,40.0,17,117,11.72,6.48,6.10,1,2,3,
McCoCo00,Colt McCoy,QB,2015,29,WAS,NFL,QB,2,0,,7,11,63.6,128,1,9.1,0,0.0,4,41.7,71,11.6,13.45,18.3,64.0,133.9,42.5,1,13,8.33,9.58,11.25,0,0,0,
McCoCo00,Colt McCoy,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McCoCo00,Colt McCoy,QB,2017,31,WAS,NFL,QB,1,0,,0,0,,0,0,,0,,0,,,,,,0.0,,,0,0,,,,0,0,0,
McCoCo00,Colt McCoy,QB,2018,32,WAS,NFL,QB,3,2,0-2-0,34,54,63.0,372,3,5.6,3,5.6,17,45.0,53,6.9,5.50,10.9,124.0,78.6,38.8,6,36,10.00,5.60,4.35,0,0,1,
McCoCo00,Colt McCoy,QB,2019,33,WAS,NFL,QB,1,1,0-1-0,18,27,66.7,122,0,0.0,1,3.7,5,30.3,22,4.5,2.85,6.8,122.0,61.0,14.9,6,44,18.18,2.36,1.00,0,0,0,
McCoCo00,Colt McCoy,QB,2020,34,NYG,NFL,QB,4,2,1-1-0,40,66,60.6,375,1,1.5,1,1.5,19,36.6,35,5.7,5.30,9.4,93.8,75.0,29.7,5,24,7.04,4.94,4.59,0,0,1,
McCoCo00,Colt McCoy,QB,2021,35,ARI,NFL,QB,8,3,2-1-0,74,99,74.7,740,3,3.0,1,1.0,39,51.4,50,7.5,7.63,10.0,92.5,101.4,60.4,6,40,5.71,6.67,6.81,0,0,3,
McCoCo00,Colt McCoy,QB,2022,36,ARI,NFL,QB,4,3,1-2-0,90,132,68.2,780,1,0.8,3,2.3,34,39.3,47,5.9,5.04,8.7,195.0,76.6,39.3,13,97,8.97,4.71,3.92,0,0,2,
