player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
JohnCh04,Chris Johnson,RB,2008,23,TEN,NFL,RB,15,14,251,1228,9,54,42.6,66,4.9,81.9,16.7,62,43,260,6.0,1,11,37.1,25,2.9,17.3,69.4,4.2,294,5.1,1488,10,1,10,"PB,AP MVP-7,AP ORoY-2"
JohnCh04,Chris Johnson,RB,2009,24,TEN,NFL,RB,16,16,358,2006,14,80,43.6,91,5.6,125.4,22.4,71,50,503,10.1,2,18,39.4,69,3.1,31.4,70.4,7.1,408,6.1,2509,16,3,18,"PB,AP-1,AP OPoY-1"
JohnCh04,Chris Johnson,RB,2010,25,TEN,NFL,RB,16,16,316,1364,11,57,37.3,76,4.3,85.3,19.8,57,44,245,5.6,1,9,29.8,25,2.8,15.3,77.2,4.3,360,4.5,1609,12,3,13,PB
JohnCh04,Chris Johnson,RB,2011,26,TEN,NFL,RB,16,16,262,1047,4,47,39.7,48,4.0,65.4,16.4,79,57,418,7.3,0,14,36.7,34,3.6,26.1,72.2,5.3,319,4.6,1465,4,3,9,
JohnCh04,Chris Johnson,RB,2012,27,TEN,NFL,RB,16,15,276,1243,6,46,41.7,94,4.5,77.7,17.3,49,36,232,6.4,0,7,36.7,22,2.3,14.5,73.5,4.7,312,4.7,1475,6,5,9,
JohnCh04,Chris Johnson,RB,2013,28,TEN,NFL,RB,16,16,279,1077,6,57,44.8,30,3.9,67.3,17.4,52,42,345,8.2,4,11,38.5,66,2.6,21.6,80.8,6.6,321,4.4,1422,10,3,9,
JohnCh04,Chris Johnson,RB,2014,29,NYJ,NFL,RB,16,6,155,663,1,22,44.5,47,4.3,41.4,9.7,34,24,151,6.3,1,9,38.2,26,1.5,9.4,70.6,4.4,179,4.5,814,2,1,5,
JohnCh04,Chris Johnson,RB,2015,30,ARI,NFL,RB,11,9,196,814,3,33,43.4,62,4.2,74.0,17.8,13,6,58,9.7,0,1,23.1,40,0.5,5.3,46.2,4.5,202,4.3,872,3,2,6,
JohnCh04,Chris Johnson,RB,2016,31,ARI,NFL,RB,4,0,25,95,1,5,44.0,18,3.8,23.8,6.3,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,25,3.8,95,1,0,1,
JohnCh04,Chris Johnson,RB,2017,32,ARI,NFL,RB,4,3,45,114,0,5,31.1,11,2.5,28.5,11.3,6,5,43,8.6,0,3,83.3,15,1.3,10.8,83.3,7.2,50,3.1,157,0,0,1,
