player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
OrtoKy00,Kyle Orton,QB,2005,23,CHI,NFL,QB,15,15,69,71,72,74,73,81,93,95,73,
OrtoKy00,Kyle Orton,QB,,,,,,,,,,,,,,,,,
OrtoKy00,Kyle Orton,QB,2007,25,CHI,NFL,QB,3,3,81,93,90,97,75,97,108,124,89,
OrtoKy00,Kyle Orton,QB,2008,26,CHI,NFL,QB,15,15,90,93,95,97,91,98,106,104,96,
OrtoKy00,Kyle Orton,QB,2009,27,DEN,NFL,QB,16,15,101,104,104,106,104,97,110,107,104,
OrtoKy00,Kyle Orton,QB,2010,28,DEN,NFL,QB,13,13,105,103,108,107,94,97,116,98,104,
OrtoKy00,Kyle Orton,QB,2011,29,2TM,NFL,QB,9,8,97,105,92,97,96,92,87,119,91,
OrtoKy00,Kyle Orton,QB,2011,29,DEN,NFL,QB,5,5,84,89,82,85,93,110,72,106,88,
OrtoKy00,Kyle Orton,QB,2011,29,KAN,NFL,QB,4,3,119,132,108,118,101,63,112,142,95,
OrtoKy00,Kyle Orton,QB,,,,,,,,,,,,,,,,,
OrtoKy00,Kyle Orton,QB,2013,31,DAL,NFL,QB,3,1,116,133,100,111,112,95,77,151,98,
OrtoKy00,Kyle Orton,QB,2014,32,BUF,NFL,QB,12,12,90,90,94,95,108,95,105,96,99,AP CPoY-7
