player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
KempJe00,Jeff Kemp,QB,1983,24,RAM,NFL,QB,4,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
KempJe00,Jeff Kemp,QB,1984,25,RAM,NFL,QB,14,13,0,0,0,0,0,8,3,-16,0,0.0,0,0,0,0,
KempJe00,Jeff Kemp,QB,1985,26,RAM,NFL,QB,5,1,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
KempJe00,Jeff Kemp,QB,1986,27,SFO,NFL,QB,10,6,0,0,0,0,0,3,1,-3,0,0.0,0,0,0,0,
KempJe00,Jeff Kemp,QB,1987,28,SEA,NFL,QB,13,1,0,0,0,0,0,2,1,-8,0,0.0,0,0,0,0,
KempJe00,Jeff Kemp,QB,,,,,,,,,,,,,,,,,,,,,,
KempJe00,Jeff Kemp,QB,1989,30,SEA,NFL,QB,9,0,0,0,0,0,0,1,0,-3,0,0.0,0,0,0,0,
KempJe00,Jeff Kemp,QB,,,,,,,,,,,,,,,,,,,,,,
KempJe00,Jeff Kemp,QB,1991,32,2TM,NFL,QB,14,7,0,0,0,0,0,5,0,-23,0,0.0,0,0,0,0,
KempJe00,Jeff Kemp,QB,1991,32,SEA,NFL,QB,7,5,0,0,0,0,0,5,0,-23,0,0.0,0,0,0,0,
