player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
KempJe00,Jeff Kemp,QB,1981,22,1,QB,,,68,,All 1981 Games
KempJe00,Jeff Kemp,QB,1983,24,4,QB,7,,56,,All 1983 Games
KempJe00,Jeff Kemp,QB,1984,25,14,QB,132,,17,,All 1984 Games
KempJe00,Jeff Kemp,QB,1985,26,5,QB,5,,60,,All 1985 Games
KempJe00,Jeff Kemp,QB,1986,27,10,QB,92,,25,,All 1986 Games
KempJe00,Jeff Kemp,QB,1987,28,13,QB,33,,49,,All 1987 Games
KempJe00,Jeff Kemp,QB,1988,29,11,QB,,,71,,All 1988 Games
KempJe00,Jeff Kemp,QB,1989,30,9,QB,-1,,76,,All 1989 Games
KempJe00,Jeff Kemp,QB,1990,31,15,QB,,,66,,All 1990 Games
KempJe00,Jeff Kemp,QB,1991,32,14,QB,85,,31,,All 1991 Games
