player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
BryaCu00,Cullen Bryant,RB,1973,22,RAM,NFL,RB,13,0,0,0,0,,,,,0.0,0.0,,0,0,,0,,,,0.0,0.0,,,0,,0,0,0,1,
BryaCu00,Cullen Bryant,RB,1974,23,RAM,NFL,RB,14,0,10,24,0,,,7,2.4,1.7,0.7,,2,14,7.0,0,,,8,0.1,1.0,,,12,3.2,38,0,0,1,
BryaCu00,Cullen Bryant,RB,1975,24,RAM,NFL,RB,14,3,117,467,2,,,18,4.0,33.4,8.4,,20,229,11.5,0,,,31,1.4,16.4,,,137,5.1,696,2,4,7,
BryaCu00,Cullen Bryant,RB,1976,25,RAM,NFL,RB,14,0,21,64,2,,,12,3.0,4.6,1.5,,2,28,14.0,0,,,25,0.1,2.0,,,23,4.0,92,2,2,2,
BryaCu00,Cullen Bryant,RB,1977,26,RAM,NFL,RB,14,0,6,42,0,,,24,7.0,3.0,0.4,,4,28,7.0,0,,,14,0.3,2.0,,,10,7.0,70,0,1,1,
BryaCu00,Cullen Bryant,RB,1978,27,RAM,NFL,RB,16,9,178,658,7,35,51.1,26,3.7,41.1,11.1,17,8,76,9.5,0,3,35.3,37,0.5,4.8,47.1,4.5,186,3.9,734,7,0,4,
BryaCu00,Cullen Bryant,RB,1979,28,RAM,NFL,FB,16,16,177,619,5,37,52.0,15,3.5,38.7,11.1,38,31,227,7.3,0,10,44.7,24,1.9,14.2,81.6,6.0,208,4.1,846,5,2,5,
BryaCu00,Cullen Bryant,RB,1980,29,RAM,NFL,FB,16,16,183,807,3,43,51.4,20,4.4,50.4,11.4,62,53,386,7.3,3,21,59.7,25,3.3,24.1,85.5,6.2,236,5.1,1193,6,1,8,
BryaCu00,Cullen Bryant,RB,1981,30,RAM,NFL,FB,13,12,109,436,1,33,53.2,20,4.0,33.5,8.4,26,22,160,7.3,0,6,50.0,39,1.7,12.3,84.6,6.2,131,4.5,596,1,1,4,
BryaCu00,Cullen Bryant,RB,1982,31,RAM,NFL,RB,1,0,0,0,0,0,,,,0.0,0.0,0,0,0,,0,0,,,0.0,0.0,,,0,,0,0,0,0,
BryaCu00,Cullen Bryant,RB,1983,32,SEA,NFL,RB,10,3,27,87,0,5,51.9,9,3.2,8.7,2.7,5,3,8,2.7,0,0,0.0,3,0.3,0.8,60.0,1.6,30,3.2,95,0,0,1,
BryaCu00,Cullen Bryant,RB,1984,33,SEA,NFL,RB,9,2,20,58,0,4,40.0,8,2.9,6.4,2.2,5,3,20,6.7,0,1,40.0,11,0.3,2.2,60.0,4.0,23,3.4,78,0,0,1,
BryaCu00,Cullen Bryant,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BryaCu00,Cullen Bryant,RB,1987,36,RAM,NFL,RB,3,0,1,2,0,1,100.0,2,2.0,0.7,0.3,0,0,0,,0,0,,,0.0,0.0,,,1,2.0,2,0,0,0,
