player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
BryaCu00,Cullen Bryant,RB,1973,22,RAM,NFL,RB,1,0,0,0,0,,,,,0.0,0.0,,0,0,,0,,,,0.0,0.0,,,0,,0,0,0,
BryaCu00,Cullen Bryant,RB,1974,23,RAM,NFL,RB,2,0,0,0,0,,,,,0.0,0.0,,0,0,,0,,,,0.0,0.0,,,0,,0,0,0,
BryaCu00,Cullen Bryant,RB,1975,24,RAM,NFL,RB,2,2,4,10,0,,,8,2.5,5.0,2.0,,3,54,18.0,0,,,28,1.5,27.0,,,7,9.1,64,0,0,
BryaCu00,Cullen Bryant,RB,1976,25,RAM,NFL,RB,2,0,0,0,0,,,,,0.0,0.0,,0,0,,0,,,,0.0,0.0,,,0,,0,0,0,
BryaCu00,Cullen Bryant,RB,1977,26,RAM,NFL,RB,1,0,0,0,0,,,,,0.0,0.0,,0,0,,0,,,,0.0,0.0,,,0,,0,0,0,
BryaCu00,Cullen Bryant,RB,1978,27,RAM,NFL,RB,2,2,47,152,1,7,44.7,17,3.2,76.0,23.5,6,4,15,3.8,0,1,33.3,8,2.0,7.5,66.7,2.5,51,3.3,167,1,1,
BryaCu00,Cullen Bryant,RB,1979,28,RAM,NFL,FB,3,3,41,203,1,12,65.9,14,5.0,67.7,13.7,10,8,63,7.9,0,3,30.0,16,2.7,21.0,80.0,6.3,49,5.4,266,1,0,
BryaCu00,Cullen Bryant,RB,1980,29,RAM,NFL,FB,1,1,10,44,0,2,50.0,14,4.4,44.0,10.0,2,2,7,3.5,0,0,50.0,5,2.0,7.0,100.0,3.5,12,4.3,51,0,0,
BryaCu00,Cullen Bryant,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BryaCu00,Cullen Bryant,RB,1983,32,SEA,NFL,RB,3,3,11,38,0,1,45.5,6,3.5,12.7,3.7,2,2,12,6.0,1,1,100.0,6,0.7,4.0,100.0,6.0,13,3.8,50,1,0,
BryaCu00,Cullen Bryant,RB,1984,33,SEA,NFL,RB,2,0,0,0,0,0,,,,0.0,0.0,,0,0,,0,0,,,0.0,0.0,,,0,,0,0,0,
